;cod_municipio;municipio;estado;regiao
5225;3550308.0;São Paulo (SP);São Paulo;Sudeste
5226;3550308.0;São Paulo (SP);São Paulo;Sudeste
5227;3550308.0;São Paulo (SP);São Paulo;Sudeste
5228;3550308.0;São Paulo (SP);São Paulo;Sudeste
5229;3550308.0;São Paulo (SP);São Paulo;Sudeste
5230;3550308.0;São Paulo (SP);São Paulo;Sudeste
5231;3550308.0;São Paulo (SP);São Paulo;Sudeste
5232;3550308.0;São Paulo (SP);São Paulo;Sudeste
5233;3550308.0;São Paulo (SP);São Paulo;Sudeste
5234;3550308.0;São Paulo (SP);São Paulo;Sudeste
5235;3550308.0;São Paulo (SP);São Paulo;Sudeste
5236;3550308.0;São Paulo (SP);São Paulo;Sudeste
5237;3550308.0;São Paulo (SP);São Paulo;Sudeste
5238;3550308.0;São Paulo (SP);São Paulo;Sudeste
5239;3550308.0;São Paulo (SP);São Paulo;Sudeste
5240;3550308.0;São Paulo (SP);São Paulo;Sudeste
5241;3550308.0;São Paulo (SP);São Paulo;Sudeste
5242;3550308.0;São Paulo (SP);São Paulo;Sudeste
5243;3550308.0;São Paulo (SP);São Paulo;Sudeste
5244;3550308.0;São Paulo (SP);São Paulo;Sudeste
5245;3550308.0;São Paulo (SP);São Paulo;Sudeste
5246;3550308.0;São Paulo (SP);São Paulo;Sudeste
5247;3550308.0;São Paulo (SP);São Paulo;Sudeste
5248;3550308.0;São Paulo (SP);São Paulo;Sudeste
5249;3550308.0;São Paulo (SP);São Paulo;Sudeste
5250;3550308.0;São Paulo (SP);São Paulo;Sudeste
5251;3550308.0;São Paulo (SP);São Paulo;Sudeste
5252;3550308.0;São Paulo (SP);São Paulo;Sudeste
5253;3550308.0;São Paulo (SP);São Paulo;Sudeste
5254;3550308.0;São Paulo (SP);São Paulo;Sudeste
5255;3550308.0;São Paulo (SP);São Paulo;Sudeste
5256;3550308.0;São Paulo (SP);São Paulo;Sudeste
5257;3550308.0;São Paulo (SP);São Paulo;Sudeste
5258;3550308.0;São Paulo (SP);São Paulo;Sudeste
5259;3550308.0;São Paulo (SP);São Paulo;Sudeste
5260;3550308.0;São Paulo (SP);São Paulo;Sudeste
5261;3550308.0;São Paulo (SP);São Paulo;Sudeste
5262;3550308.0;São Paulo (SP);São Paulo;Sudeste
5263;3550308.0;São Paulo (SP);São Paulo;Sudeste
5264;3550308.0;São Paulo (SP);São Paulo;Sudeste
5265;3550308.0;São Paulo (SP);São Paulo;Sudeste
5266;3550308.0;São Paulo (SP);São Paulo;Sudeste
5267;3550308.0;São Paulo (SP);São Paulo;Sudeste
5268;3550308.0;São Paulo (SP);São Paulo;Sudeste
5269;3550308.0;São Paulo (SP);São Paulo;Sudeste
5270;3550308.0;São Paulo (SP);São Paulo;Sudeste
5271;3550308.0;São Paulo (SP);São Paulo;Sudeste
5272;3550308.0;São Paulo (SP);São Paulo;Sudeste
5273;3550308.0;São Paulo (SP);São Paulo;Sudeste
5274;3550308.0;São Paulo (SP);São Paulo;Sudeste
5275;3550308.0;São Paulo (SP);São Paulo;Sudeste
5276;3550308.0;São Paulo (SP);São Paulo;Sudeste
5277;3550308.0;São Paulo (SP);São Paulo;Sudeste
5278;3550308.0;São Paulo (SP);São Paulo;Sudeste
5279;3550308.0;São Paulo (SP);São Paulo;Sudeste
5280;3550308.0;São Paulo (SP);São Paulo;Sudeste
5281;3550308.0;São Paulo (SP);São Paulo;Sudeste
5282;3550308.0;São Paulo (SP);São Paulo;Sudeste
5283;3550308.0;São Paulo (SP);São Paulo;Sudeste
5284;3550308.0;São Paulo (SP);São Paulo;Sudeste
5285;3550308.0;São Paulo (SP);São Paulo;Sudeste
5286;3550308.0;São Paulo (SP);São Paulo;Sudeste
5287;3550308.0;São Paulo (SP);São Paulo;Sudeste
5288;3550308.0;São Paulo (SP);São Paulo;Sudeste
5289;3550308.0;São Paulo (SP);São Paulo;Sudeste
5290;3550308.0;São Paulo (SP);São Paulo;Sudeste
5291;3550308.0;São Paulo (SP);São Paulo;Sudeste
5292;3550308.0;São Paulo (SP);São Paulo;Sudeste
5293;3550308.0;São Paulo (SP);São Paulo;Sudeste
5294;3550308.0;São Paulo (SP);São Paulo;Sudeste
5295;3550308.0;São Paulo (SP);São Paulo;Sudeste
5296;3550308.0;São Paulo (SP);São Paulo;Sudeste
5297;3550308.0;São Paulo (SP);São Paulo;Sudeste
5298;3550308.0;São Paulo (SP);São Paulo;Sudeste
5299;3550308.0;São Paulo (SP);São Paulo;Sudeste
5300;3550308.0;São Paulo (SP);São Paulo;Sudeste
5301;3550308.0;São Paulo (SP);São Paulo;Sudeste
5302;3550308.0;São Paulo (SP);São Paulo;Sudeste
5303;3550308.0;São Paulo (SP);São Paulo;Sudeste
5304;3550308.0;São Paulo (SP);São Paulo;Sudeste
5305;3550308.0;São Paulo (SP);São Paulo;Sudeste
5306;3550308.0;São Paulo (SP);São Paulo;Sudeste
5307;3550308.0;São Paulo (SP);São Paulo;Sudeste
5308;3550308.0;São Paulo (SP);São Paulo;Sudeste
5309;3550308.0;São Paulo (SP);São Paulo;Sudeste
5310;3550308.0;São Paulo (SP);São Paulo;Sudeste
5311;3550308.0;São Paulo (SP);São Paulo;Sudeste
5312;3550308.0;São Paulo (SP);São Paulo;Sudeste
5313;3550308.0;São Paulo (SP);São Paulo;Sudeste
5314;3550308.0;São Paulo (SP);São Paulo;Sudeste
5315;3550308.0;São Paulo (SP);São Paulo;Sudeste
5316;3550308.0;São Paulo (SP);São Paulo;Sudeste
5317;3550308.0;São Paulo (SP);São Paulo;Sudeste
5318;3550308.0;São Paulo (SP);São Paulo;Sudeste
5319;3550308.0;São Paulo (SP);São Paulo;Sudeste
5320;3550308.0;São Paulo (SP);São Paulo;Sudeste
5321;3550308.0;São Paulo (SP);São Paulo;Sudeste
5322;3550308.0;São Paulo (SP);São Paulo;Sudeste
5323;3550308.0;São Paulo (SP);São Paulo;Sudeste
5324;3550308.0;São Paulo (SP);São Paulo;Sudeste
5325;3550308.0;São Paulo (SP);São Paulo;Sudeste
5326;3550308.0;São Paulo (SP);São Paulo;Sudeste
5327;3550308.0;São Paulo (SP);São Paulo;Sudeste
5328;3550308.0;São Paulo (SP);São Paulo;Sudeste
5329;3550308.0;São Paulo (SP);São Paulo;Sudeste
5330;3550308.0;São Paulo (SP);São Paulo;Sudeste
5331;3550308.0;São Paulo (SP);São Paulo;Sudeste
5332;3550308.0;São Paulo (SP);São Paulo;Sudeste
5333;3550308.0;São Paulo (SP);São Paulo;Sudeste
5334;3550308.0;São Paulo (SP);São Paulo;Sudeste
5335;3550308.0;São Paulo (SP);São Paulo;Sudeste
5336;3550308.0;São Paulo (SP);São Paulo;Sudeste
5337;3550308.0;São Paulo (SP);São Paulo;Sudeste
5338;3550308.0;São Paulo (SP);São Paulo;Sudeste
5339;3550308.0;São Paulo (SP);São Paulo;Sudeste
5340;3550308.0;São Paulo (SP);São Paulo;Sudeste
5341;3550308.0;São Paulo (SP);São Paulo;Sudeste
5342;3550308.0;São Paulo (SP);São Paulo;Sudeste
5343;3550308.0;São Paulo (SP);São Paulo;Sudeste
5344;3550308.0;São Paulo (SP);São Paulo;Sudeste
5345;3550308.0;São Paulo (SP);São Paulo;Sudeste
5346;3550308.0;São Paulo (SP);São Paulo;Sudeste
5347;3550308.0;São Paulo (SP);São Paulo;Sudeste
5348;3550308.0;São Paulo (SP);São Paulo;Sudeste
5349;3550308.0;São Paulo (SP);São Paulo;Sudeste
5350;3550308.0;São Paulo (SP);São Paulo;Sudeste
5351;3550308.0;São Paulo (SP);São Paulo;Sudeste
5352;3550308.0;São Paulo (SP);São Paulo;Sudeste
5353;3550308.0;São Paulo (SP);São Paulo;Sudeste
5354;3550308.0;São Paulo (SP);São Paulo;Sudeste
5355;3550308.0;São Paulo (SP);São Paulo;Sudeste
5356;3550308.0;São Paulo (SP);São Paulo;Sudeste
5357;3550308.0;São Paulo (SP);São Paulo;Sudeste
5358;3550308.0;São Paulo (SP);São Paulo;Sudeste
5359;3550308.0;São Paulo (SP);São Paulo;Sudeste
5360;3550308.0;São Paulo (SP);São Paulo;Sudeste
5361;3550308.0;São Paulo (SP);São Paulo;Sudeste
5362;3550308.0;São Paulo (SP);São Paulo;Sudeste
5363;3550308.0;São Paulo (SP);São Paulo;Sudeste
5364;3550308.0;São Paulo (SP);São Paulo;Sudeste
5365;3550308.0;São Paulo (SP);São Paulo;Sudeste
5366;3550308.0;São Paulo (SP);São Paulo;Sudeste
5367;3550308.0;São Paulo (SP);São Paulo;Sudeste
5368;3550308.0;São Paulo (SP);São Paulo;Sudeste
5369;3550308.0;São Paulo (SP);São Paulo;Sudeste
5370;3550308.0;São Paulo (SP);São Paulo;Sudeste
5371;3550308.0;São Paulo (SP);São Paulo;Sudeste
5372;3550308.0;São Paulo (SP);São Paulo;Sudeste
5373;3550308.0;São Paulo (SP);São Paulo;Sudeste
5374;3550308.0;São Paulo (SP);São Paulo;Sudeste
5375;3550308.0;São Paulo (SP);São Paulo;Sudeste
5376;3550308.0;São Paulo (SP);São Paulo;Sudeste
5377;3550308.0;São Paulo (SP);São Paulo;Sudeste
5378;3550308.0;São Paulo (SP);São Paulo;Sudeste
5379;3550308.0;São Paulo (SP);São Paulo;Sudeste
5380;3550308.0;São Paulo (SP);São Paulo;Sudeste
5381;3550308.0;São Paulo (SP);São Paulo;Sudeste
5382;3550308.0;São Paulo (SP);São Paulo;Sudeste
5383;3550308.0;São Paulo (SP);São Paulo;Sudeste
5384;3550308.0;São Paulo (SP);São Paulo;Sudeste
5385;3550308.0;São Paulo (SP);São Paulo;Sudeste
5386;3550308.0;São Paulo (SP);São Paulo;Sudeste
5387;3550308.0;São Paulo (SP);São Paulo;Sudeste
5388;3550308.0;São Paulo (SP);São Paulo;Sudeste
5389;3550308.0;São Paulo (SP);São Paulo;Sudeste
5390;3550308.0;São Paulo (SP);São Paulo;Sudeste
5391;3550308.0;São Paulo (SP);São Paulo;Sudeste
5392;3550308.0;São Paulo (SP);São Paulo;Sudeste
5393;3550308.0;São Paulo (SP);São Paulo;Sudeste
5394;3550308.0;São Paulo (SP);São Paulo;Sudeste
5395;3550308.0;São Paulo (SP);São Paulo;Sudeste
5396;3550308.0;São Paulo (SP);São Paulo;Sudeste
5397;3550308.0;São Paulo (SP);São Paulo;Sudeste
5398;3550308.0;São Paulo (SP);São Paulo;Sudeste
5399;3550308.0;São Paulo (SP);São Paulo;Sudeste
5400;3550308.0;São Paulo (SP);São Paulo;Sudeste
5401;3550308.0;São Paulo (SP);São Paulo;Sudeste
5402;3550308.0;São Paulo (SP);São Paulo;Sudeste
5403;3550308.0;São Paulo (SP);São Paulo;Sudeste
5404;3550308.0;São Paulo (SP);São Paulo;Sudeste
5405;3550308.0;São Paulo (SP);São Paulo;Sudeste
5406;3550308.0;São Paulo (SP);São Paulo;Sudeste
5407;3550308.0;São Paulo (SP);São Paulo;Sudeste
5408;3550308.0;São Paulo (SP);São Paulo;Sudeste
5409;3550308.0;São Paulo (SP);São Paulo;Sudeste
5410;3550308.0;São Paulo (SP);São Paulo;Sudeste
5411;3550308.0;São Paulo (SP);São Paulo;Sudeste
5412;3550308.0;São Paulo (SP);São Paulo;Sudeste
5413;3550308.0;São Paulo (SP);São Paulo;Sudeste
5414;3550308.0;São Paulo (SP);São Paulo;Sudeste
5415;3550308.0;São Paulo (SP);São Paulo;Sudeste
5416;3550308.0;São Paulo (SP);São Paulo;Sudeste
5417;3550308.0;São Paulo (SP);São Paulo;Sudeste
5418;3550308.0;São Paulo (SP);São Paulo;Sudeste
5419;3550308.0;São Paulo (SP);São Paulo;Sudeste
5420;3550308.0;São Paulo (SP);São Paulo;Sudeste
5421;3550308.0;São Paulo (SP);São Paulo;Sudeste
5422;3550308.0;São Paulo (SP);São Paulo;Sudeste
5423;3550308.0;São Paulo (SP);São Paulo;Sudeste
5424;3550308.0;São Paulo (SP);São Paulo;Sudeste
5425;3550308.0;São Paulo (SP);São Paulo;Sudeste
5426;3550308.0;São Paulo (SP);São Paulo;Sudeste
5427;3550308.0;São Paulo (SP);São Paulo;Sudeste
5428;3550308.0;São Paulo (SP);São Paulo;Sudeste
5429;3550308.0;São Paulo (SP);São Paulo;Sudeste
5430;3550308.0;São Paulo (SP);São Paulo;Sudeste
5431;3550308.0;São Paulo (SP);São Paulo;Sudeste
5432;3550308.0;São Paulo (SP);São Paulo;Sudeste
5433;3550308.0;São Paulo (SP);São Paulo;Sudeste
5434;3550308.0;São Paulo (SP);São Paulo;Sudeste
5435;3550308.0;São Paulo (SP);São Paulo;Sudeste
5436;3550308.0;São Paulo (SP);São Paulo;Sudeste
5437;3550308.0;São Paulo (SP);São Paulo;Sudeste
5438;3550308.0;São Paulo (SP);São Paulo;Sudeste
5439;3550308.0;São Paulo (SP);São Paulo;Sudeste
5440;3550308.0;São Paulo (SP);São Paulo;Sudeste
5441;3550308.0;São Paulo (SP);São Paulo;Sudeste
5442;3550308.0;São Paulo (SP);São Paulo;Sudeste
5443;3550308.0;São Paulo (SP);São Paulo;Sudeste
5444;3550308.0;São Paulo (SP);São Paulo;Sudeste
5445;3550308.0;São Paulo (SP);São Paulo;Sudeste
5446;3550308.0;São Paulo (SP);São Paulo;Sudeste
5447;3550308.0;São Paulo (SP);São Paulo;Sudeste
5448;3550308.0;São Paulo (SP);São Paulo;Sudeste
5449;3550308.0;São Paulo (SP);São Paulo;Sudeste
5450;3550308.0;São Paulo (SP);São Paulo;Sudeste
5451;3550308.0;São Paulo (SP);São Paulo;Sudeste
5452;3550308.0;São Paulo (SP);São Paulo;Sudeste
5453;3550308.0;São Paulo (SP);São Paulo;Sudeste
5454;3550308.0;São Paulo (SP);São Paulo;Sudeste
5455;3550308.0;São Paulo (SP);São Paulo;Sudeste
5456;3550308.0;São Paulo (SP);São Paulo;Sudeste
5457;3550308.0;São Paulo (SP);São Paulo;Sudeste
5458;3550308.0;São Paulo (SP);São Paulo;Sudeste
5459;3550308.0;São Paulo (SP);São Paulo;Sudeste
5460;3550308.0;São Paulo (SP);São Paulo;Sudeste
5461;3550308.0;São Paulo (SP);São Paulo;Sudeste
5462;3550308.0;São Paulo (SP);São Paulo;Sudeste
5463;3550308.0;São Paulo (SP);São Paulo;Sudeste
5464;3550308.0;São Paulo (SP);São Paulo;Sudeste
5465;3550308.0;São Paulo (SP);São Paulo;Sudeste
5466;3550308.0;São Paulo (SP);São Paulo;Sudeste
5467;3550308.0;São Paulo (SP);São Paulo;Sudeste
5468;3550308.0;São Paulo (SP);São Paulo;Sudeste
5469;3550308.0;São Paulo (SP);São Paulo;Sudeste
5470;3550308.0;São Paulo (SP);São Paulo;Sudeste
5471;3550308.0;São Paulo (SP);São Paulo;Sudeste
5472;3550308.0;São Paulo (SP);São Paulo;Sudeste
5473;3550308.0;São Paulo (SP);São Paulo;Sudeste
5474;3550308.0;São Paulo (SP);São Paulo;Sudeste
5475;3550308.0;São Paulo (SP);São Paulo;Sudeste
5476;3550308.0;São Paulo (SP);São Paulo;Sudeste
5477;3550308.0;São Paulo (SP);São Paulo;Sudeste
5478;3550308.0;São Paulo (SP);São Paulo;Sudeste
5479;3550308.0;São Paulo (SP);São Paulo;Sudeste
5480;3550308.0;São Paulo (SP);São Paulo;Sudeste
5481;3550308.0;São Paulo (SP);São Paulo;Sudeste
5482;3550308.0;São Paulo (SP);São Paulo;Sudeste
5483;3550308.0;São Paulo (SP);São Paulo;Sudeste
5484;3550308.0;São Paulo (SP);São Paulo;Sudeste
5485;3550308.0;São Paulo (SP);São Paulo;Sudeste
5486;3550308.0;São Paulo (SP);São Paulo;Sudeste
5487;3550308.0;São Paulo (SP);São Paulo;Sudeste
5488;3550308.0;São Paulo (SP);São Paulo;Sudeste
5489;3550308.0;São Paulo (SP);São Paulo;Sudeste
5490;3550308.0;São Paulo (SP);São Paulo;Sudeste
5491;3550308.0;São Paulo (SP);São Paulo;Sudeste
5492;3550308.0;São Paulo (SP);São Paulo;Sudeste
5493;3550308.0;São Paulo (SP);São Paulo;Sudeste
5494;3550308.0;São Paulo (SP);São Paulo;Sudeste
5495;3550308.0;São Paulo (SP);São Paulo;Sudeste
5496;3550308.0;São Paulo (SP);São Paulo;Sudeste
5497;3550308.0;São Paulo (SP);São Paulo;Sudeste
5498;3550308.0;São Paulo (SP);São Paulo;Sudeste
5499;3550308.0;São Paulo (SP);São Paulo;Sudeste
5500;3550308.0;São Paulo (SP);São Paulo;Sudeste
5501;3550308.0;São Paulo (SP);São Paulo;Sudeste
5502;3550308.0;São Paulo (SP);São Paulo;Sudeste
5503;3550308.0;São Paulo (SP);São Paulo;Sudeste
5504;3550308.0;São Paulo (SP);São Paulo;Sudeste
5505;3550308.0;São Paulo (SP);São Paulo;Sudeste
5506;3550308.0;São Paulo (SP);São Paulo;Sudeste
5507;3550308.0;São Paulo (SP);São Paulo;Sudeste
5508;3550308.0;São Paulo (SP);São Paulo;Sudeste
5509;3550308.0;São Paulo (SP);São Paulo;Sudeste
5510;3550308.0;São Paulo (SP);São Paulo;Sudeste
5511;3550308.0;São Paulo (SP);São Paulo;Sudeste
5512;3550308.0;São Paulo (SP);São Paulo;Sudeste
5513;3550308.0;São Paulo (SP);São Paulo;Sudeste
5514;3550308.0;São Paulo (SP);São Paulo;Sudeste
5515;3550308.0;São Paulo (SP);São Paulo;Sudeste
5516;3550308.0;São Paulo (SP);São Paulo;Sudeste
5517;3550308.0;São Paulo (SP);São Paulo;Sudeste
5518;3550308.0;São Paulo (SP);São Paulo;Sudeste
5519;3550308.0;São Paulo (SP);São Paulo;Sudeste
5520;3550308.0;São Paulo (SP);São Paulo;Sudeste
5521;3550308.0;São Paulo (SP);São Paulo;Sudeste
5522;3550308.0;São Paulo (SP);São Paulo;Sudeste
5523;3550308.0;São Paulo (SP);São Paulo;Sudeste
5524;3550308.0;São Paulo (SP);São Paulo;Sudeste
5525;3550308.0;São Paulo (SP);São Paulo;Sudeste
5526;3550308.0;São Paulo (SP);São Paulo;Sudeste
5527;3550308.0;São Paulo (SP);São Paulo;Sudeste
5528;3550308.0;São Paulo (SP);São Paulo;Sudeste
5529;3550308.0;São Paulo (SP);São Paulo;Sudeste
5530;3550308.0;São Paulo (SP);São Paulo;Sudeste
5531;3550308.0;São Paulo (SP);São Paulo;Sudeste
5532;3550308.0;São Paulo (SP);São Paulo;Sudeste
5533;3550308.0;São Paulo (SP);São Paulo;Sudeste
5534;3550308.0;São Paulo (SP);São Paulo;Sudeste
5535;3550308.0;São Paulo (SP);São Paulo;Sudeste
5536;3550308.0;São Paulo (SP);São Paulo;Sudeste
5537;3550308.0;São Paulo (SP);São Paulo;Sudeste
5538;3550308.0;São Paulo (SP);São Paulo;Sudeste
5539;3550308.0;São Paulo (SP);São Paulo;Sudeste
5540;3550308.0;São Paulo (SP);São Paulo;Sudeste
5541;3550308.0;São Paulo (SP);São Paulo;Sudeste
5542;3550308.0;São Paulo (SP);São Paulo;Sudeste
5543;3550308.0;São Paulo (SP);São Paulo;Sudeste
5544;3550308.0;São Paulo (SP);São Paulo;Sudeste
5545;3550308.0;São Paulo (SP);São Paulo;Sudeste
5546;3550308.0;São Paulo (SP);São Paulo;Sudeste
5547;3550308.0;São Paulo (SP);São Paulo;Sudeste
5548;3550308.0;São Paulo (SP);São Paulo;Sudeste
5549;3550308.0;São Paulo (SP);São Paulo;Sudeste
5550;3550308.0;São Paulo (SP);São Paulo;Sudeste
5551;3550308.0;São Paulo (SP);São Paulo;Sudeste
5552;3550308.0;São Paulo (SP);São Paulo;Sudeste
5553;3550308.0;São Paulo (SP);São Paulo;Sudeste
5554;3550308.0;São Paulo (SP);São Paulo;Sudeste
5555;3550308.0;São Paulo (SP);São Paulo;Sudeste
5556;3550308.0;São Paulo (SP);São Paulo;Sudeste
5557;3550308.0;São Paulo (SP);São Paulo;Sudeste
5558;3550308.0;São Paulo (SP);São Paulo;Sudeste
5559;3550308.0;São Paulo (SP);São Paulo;Sudeste
5560;3550308.0;São Paulo (SP);São Paulo;Sudeste
5561;3550308.0;São Paulo (SP);São Paulo;Sudeste
5562;3550308.0;São Paulo (SP);São Paulo;Sudeste
5563;3550308.0;São Paulo (SP);São Paulo;Sudeste
5564;3550308.0;São Paulo (SP);São Paulo;Sudeste
5565;3550308.0;São Paulo (SP);São Paulo;Sudeste
5566;3550308.0;São Paulo (SP);São Paulo;Sudeste
5567;3550308.0;São Paulo (SP);São Paulo;Sudeste
5568;3550308.0;São Paulo (SP);São Paulo;Sudeste
5569;3550308.0;São Paulo (SP);São Paulo;Sudeste
5570;3550308.0;São Paulo (SP);São Paulo;Sudeste
5571;3550308.0;São Paulo (SP);São Paulo;Sudeste
5572;3550308.0;São Paulo (SP);São Paulo;Sudeste
5573;3550308.0;São Paulo (SP);São Paulo;Sudeste
5574;3550308.0;São Paulo (SP);São Paulo;Sudeste
5575;3550308.0;São Paulo (SP);São Paulo;Sudeste
5576;3550308.0;São Paulo (SP);São Paulo;Sudeste
5577;3550308.0;São Paulo (SP);São Paulo;Sudeste
5578;3550308.0;São Paulo (SP);São Paulo;Sudeste
5579;3550308.0;São Paulo (SP);São Paulo;Sudeste
5580;3550308.0;São Paulo (SP);São Paulo;Sudeste
5581;3550308.0;São Paulo (SP);São Paulo;Sudeste
5582;3550308.0;São Paulo (SP);São Paulo;Sudeste
5583;3550308.0;São Paulo (SP);São Paulo;Sudeste
5584;3550308.0;São Paulo (SP);São Paulo;Sudeste
5585;3550308.0;São Paulo (SP);São Paulo;Sudeste
5586;3550308.0;São Paulo (SP);São Paulo;Sudeste
5587;3550308.0;São Paulo (SP);São Paulo;Sudeste
5588;3550308.0;São Paulo (SP);São Paulo;Sudeste
5589;3550308.0;São Paulo (SP);São Paulo;Sudeste
5590;3550308.0;São Paulo (SP);São Paulo;Sudeste
5591;3550308.0;São Paulo (SP);São Paulo;Sudeste
5592;3550308.0;São Paulo (SP);São Paulo;Sudeste
5593;3550308.0;São Paulo (SP);São Paulo;Sudeste
5594;3550308.0;São Paulo (SP);São Paulo;Sudeste
5595;3550308.0;São Paulo (SP);São Paulo;Sudeste
5596;3550308.0;São Paulo (SP);São Paulo;Sudeste
5597;3550308.0;São Paulo (SP);São Paulo;Sudeste
5598;3550308.0;São Paulo (SP);São Paulo;Sudeste
5599;3550308.0;São Paulo (SP);São Paulo;Sudeste
5600;3550308.0;São Paulo (SP);São Paulo;Sudeste
5601;3550308.0;São Paulo (SP);São Paulo;Sudeste
5602;3550308.0;São Paulo (SP);São Paulo;Sudeste
5603;3550308.0;São Paulo (SP);São Paulo;Sudeste
5604;3550308.0;São Paulo (SP);São Paulo;Sudeste
5605;3550308.0;São Paulo (SP);São Paulo;Sudeste
5606;3550308.0;São Paulo (SP);São Paulo;Sudeste
5607;3550308.0;São Paulo (SP);São Paulo;Sudeste
5608;3550308.0;São Paulo (SP);São Paulo;Sudeste
5609;3550308.0;São Paulo (SP);São Paulo;Sudeste
5610;3550308.0;São Paulo (SP);São Paulo;Sudeste
5611;3550308.0;São Paulo (SP);São Paulo;Sudeste
5612;3550308.0;São Paulo (SP);São Paulo;Sudeste
5613;3550308.0;São Paulo (SP);São Paulo;Sudeste
5614;3550308.0;São Paulo (SP);São Paulo;Sudeste
5615;3550308.0;São Paulo (SP);São Paulo;Sudeste
5616;3550308.0;São Paulo (SP);São Paulo;Sudeste
5617;3550308.0;São Paulo (SP);São Paulo;Sudeste
5618;3550308.0;São Paulo (SP);São Paulo;Sudeste
5619;3550308.0;São Paulo (SP);São Paulo;Sudeste
5620;3550308.0;São Paulo (SP);São Paulo;Sudeste
5621;3550308.0;São Paulo (SP);São Paulo;Sudeste
5622;3550308.0;São Paulo (SP);São Paulo;Sudeste
5623;3550308.0;São Paulo (SP);São Paulo;Sudeste
5624;3550308.0;São Paulo (SP);São Paulo;Sudeste
5625;3550308.0;São Paulo (SP);São Paulo;Sudeste
5626;3550308.0;São Paulo (SP);São Paulo;Sudeste
5627;3550308.0;São Paulo (SP);São Paulo;Sudeste
5628;3550308.0;São Paulo (SP);São Paulo;Sudeste
5629;3550308.0;São Paulo (SP);São Paulo;Sudeste
5630;3550308.0;São Paulo (SP);São Paulo;Sudeste
5631;3550308.0;São Paulo (SP);São Paulo;Sudeste
5632;3550308.0;São Paulo (SP);São Paulo;Sudeste
5633;3550308.0;São Paulo (SP);São Paulo;Sudeste
5634;3550308.0;São Paulo (SP);São Paulo;Sudeste
5635;3550308.0;São Paulo (SP);São Paulo;Sudeste
5636;3550308.0;São Paulo (SP);São Paulo;Sudeste
5637;3550308.0;São Paulo (SP);São Paulo;Sudeste
5638;3550308.0;São Paulo (SP);São Paulo;Sudeste
5639;3550308.0;São Paulo (SP);São Paulo;Sudeste
5640;3550308.0;São Paulo (SP);São Paulo;Sudeste
5641;3550308.0;São Paulo (SP);São Paulo;Sudeste
5642;3550308.0;São Paulo (SP);São Paulo;Sudeste
5643;3550308.0;São Paulo (SP);São Paulo;Sudeste
5644;3550308.0;São Paulo (SP);São Paulo;Sudeste
5645;3550308.0;São Paulo (SP);São Paulo;Sudeste
5646;3550308.0;São Paulo (SP);São Paulo;Sudeste
5647;3550308.0;São Paulo (SP);São Paulo;Sudeste
5648;3550308.0;São Paulo (SP);São Paulo;Sudeste
5649;3550308.0;São Paulo (SP);São Paulo;Sudeste
5650;3550308.0;São Paulo (SP);São Paulo;Sudeste
5651;3550308.0;São Paulo (SP);São Paulo;Sudeste
5652;3550308.0;São Paulo (SP);São Paulo;Sudeste
5653;3550308.0;São Paulo (SP);São Paulo;Sudeste
5654;3550308.0;São Paulo (SP);São Paulo;Sudeste
5655;3550308.0;São Paulo (SP);São Paulo;Sudeste
5656;3550308.0;São Paulo (SP);São Paulo;Sudeste
5657;3550308.0;São Paulo (SP);São Paulo;Sudeste
5658;3550308.0;São Paulo (SP);São Paulo;Sudeste
5659;3550308.0;São Paulo (SP);São Paulo;Sudeste
5660;3550308.0;São Paulo (SP);São Paulo;Sudeste
5661;3550308.0;São Paulo (SP);São Paulo;Sudeste
5662;3550308.0;São Paulo (SP);São Paulo;Sudeste
5663;3550308.0;São Paulo (SP);São Paulo;Sudeste
5664;3550308.0;São Paulo (SP);São Paulo;Sudeste
5665;3550308.0;São Paulo (SP);São Paulo;Sudeste
5666;3550308.0;São Paulo (SP);São Paulo;Sudeste
5667;3550308.0;São Paulo (SP);São Paulo;Sudeste
5668;3550308.0;São Paulo (SP);São Paulo;Sudeste
5669;3550308.0;São Paulo (SP);São Paulo;Sudeste
5670;3550308.0;São Paulo (SP);São Paulo;Sudeste
5671;3550308.0;São Paulo (SP);São Paulo;Sudeste
5672;3550308.0;São Paulo (SP);São Paulo;Sudeste
5673;3550308.0;São Paulo (SP);São Paulo;Sudeste
5674;3550308.0;São Paulo (SP);São Paulo;Sudeste
5675;3550308.0;São Paulo (SP);São Paulo;Sudeste
5676;3550308.0;São Paulo (SP);São Paulo;Sudeste
5677;3550308.0;São Paulo (SP);São Paulo;Sudeste
5678;3550308.0;São Paulo (SP);São Paulo;Sudeste
5679;3550308.0;São Paulo (SP);São Paulo;Sudeste
5680;3550308.0;São Paulo (SP);São Paulo;Sudeste
5681;3550308.0;São Paulo (SP);São Paulo;Sudeste
5682;3550308.0;São Paulo (SP);São Paulo;Sudeste
5683;3550308.0;São Paulo (SP);São Paulo;Sudeste
5684;3550308.0;São Paulo (SP);São Paulo;Sudeste
5685;3550308.0;São Paulo (SP);São Paulo;Sudeste
5686;3550308.0;São Paulo (SP);São Paulo;Sudeste
5687;3550308.0;São Paulo (SP);São Paulo;Sudeste
5688;3550308.0;São Paulo (SP);São Paulo;Sudeste
5689;3550308.0;São Paulo (SP);São Paulo;Sudeste
5690;3550308.0;São Paulo (SP);São Paulo;Sudeste
