,CODIGO_CURSO,NUM_ALUNOS_MATRICULADOS,NUM_ALUNOS_CONCLUINTES,RECURSOS
18005,1258025.0,169.0,26.0,11.0
18006,1258026.0,76.0,21.0,11.0
18007,1258028.0,100.0,37.0,11.0
18008,1258029.0,90.0,24.0,10.0
18009,1258030.0,71.0,0.0,11.0
18010,1258031.0,296.0,0.0,11.0
18011,1258032.0,97.0,0.0,11.0
18012,1258034.0,190.0,41.0,11.0
18013,1258035.0,83.0,10.0,11.0
18014,1258036.0,6.0,5.0,11.0
18015,1258037.0,123.0,38.0,11.0
18016,1258038.0,97.0,35.0,11.0
18017,1259858.0,1.0,0.0,11.0
18018,1260352.0,107.0,19.0,11.0
18019,1284953.0,120.0,9.0,11.0
18020,1284954.0,284.0,53.0,11.0
18021,1284981.0,57.0,16.0,11.0
18022,1284982.0,43.0,14.0,11.0
18023,1284985.0,7.0,0.0,11.0
18024,1284989.0,20.0,4.0,11.0
18025,1284991.0,91.0,28.0,11.0
18026,1284992.0,84.0,33.0,11.0
18027,1284993.0,26.0,19.0,11.0
18028,1284995.0,82.0,25.0,11.0
18029,1284996.0,83.0,26.0,11.0
18030,1304127.0,216.0,14.0,11.0
18031,1304130.0,27.0,7.0,11.0
18032,1304131.0,6.0,5.0,11.0
18033,1304132.0,9.0,3.0,11.0
18034,1304133.0,10.0,4.0,11.0
18035,1304135.0,112.0,0.0,11.0
18036,1304136.0,287.0,29.0,11.0
18037,1304980.0,298.0,123.0,11.0
18038,1305286.0,275.0,99.0,11.0
18039,1332671.0,139.0,0.0,11.0
18040,1332776.0,114.0,0.0,11.0
18041,1351703.0,97.0,0.0,11.0
18042,1353315.0,68.0,0.0,11.0
18043,1466656.0,376.0,0.0,11.0
18044,1466663.0,111.0,0.0,11.0
18045,1466664.0,70.0,0.0,11.0
18046,1466666.0,134.0,0.0,11.0
18047,1466667.0,537.0,0.0,11.0
18048,1466668.0,185.0,0.0,11.0
18049,1466676.0,8.0,0.0,11.0
18050,1466679.0,7.0,0.0,11.0
18051,1466680.0,5.0,0.0,11.0
18052,1466682.0,171.0,0.0,11.0
18053,1487060.0,39.0,0.0,11.0
18054,1487061.0,35.0,0.0,11.0
18055,1487062.0,93.0,0.0,11.0
18056,1487063.0,57.0,0.0,11.0
18057,1487064.0,40.0,0.0,11.0
18058,1487197.0,52.0,0.0,12.0
18059,1487198.0,32.0,0.0,11.0
18060,79924.0,22.0,2.0,4.0
18061,79928.0,9.0,2.0,4.0
18062,1205663.0,17.0,6.0,4.0
18063,35804.0,16.0,11.0,4.0
18064,48745.0,37.0,6.0,4.0
18065,19873.0,56.0,0.0,5.0
18066,19874.0,27.0,0.0,5.0
18067,20681.0,30.0,24.0,5.0
18068,38065.0,108.0,16.0,5.0
18069,69366.0,214.0,41.0,5.0
18070,1117028.0,29.0,7.0,5.0
18071,19895.0,1.0,1.0,7.0
18072,60588.0,121.0,15.0,7.0
18073,60590.0,128.0,39.0,7.0
18074,86666.0,1044.0,223.0,6.0
18075,96372.0,101.0,0.0,6.0
18076,118992.0,71.0,25.0,6.0
18077,1108203.0,167.0,47.0,6.0
18078,1109518.0,50.0,20.0,7.0
18079,1404673.0,3.0,0.0,6.0
18080,1404732.0,4.0,0.0,6.0
18081,1404734.0,8.0,0.0,6.0
18082,1288008.0,7.0,0.0,7.0
18083,1385570.0,99.0,0.0,7.0
18084,1397031.0,3.0,0.0,7.0
18085,1397032.0,3.0,0.0,7.0
18086,19924.0,385.0,82.0,6.0
18087,19950.0,128.0,34.0,6.0
18088,21976.0,31.0,24.0,6.0
18089,24519.0,164.0,31.0,6.0
18090,28719.0,108.0,21.0,6.0
18091,47596.0,194.0,31.0,6.0
18092,47597.0,157.0,18.0,6.0
18093,48527.0,139.0,4.0,6.0
18094,48529.0,1.0,0.0,6.0
18095,48541.0,184.0,24.0,6.0
18096,49253.0,225.0,25.0,6.0
18097,50296.0,184.0,21.0,6.0
18098,50300.0,158.0,34.0,6.0
18099,57804.0,221.0,51.0,6.0
18100,79852.0,17.0,12.0,6.0
18101,95755.0,539.0,62.0,6.0
18102,107746.0,187.0,49.0,6.0
18103,321976.0,229.0,64.0,6.0
18104,1181237.0,2.0,0.0,6.0
18105,1184536.0,115.0,13.0,6.0
18106,1204408.0,321.0,0.0,6.0
18107,1204409.0,172.0,58.0,6.0
18108,1205070.0,93.0,22.0,6.0
18109,1205071.0,80.0,0.0,6.0
18110,1205302.0,135.0,11.0,6.0
18111,1205305.0,118.0,37.0,6.0
18112,1259671.0,108.0,0.0,6.0
18113,1259688.0,112.0,0.0,6.0
18114,1263681.0,16.0,0.0,5.0
18115,1349367.0,57.0,8.0,6.0
18116,1108317.0,34.0,15.0,5.0
18117,1080800.0,55.0,29.0,5.0
18118,19927.0,157.0,78.0,5.0
18119,19928.0,2.0,1.0,5.0
18120,1304962.0,0.0,0.0,3.0
18121,1305015.0,1.0,1.0,4.0
18122,1334243.0,315.0,2.0,5.0
18123,19979.0,101.0,16.0,9.0
18124,45900.0,240.0,46.0,8.0
18125,90595.0,117.0,17.0,8.0
18126,90597.0,40.0,5.0,7.0
18127,98035.0,82.0,12.0,8.0
18128,98037.0,128.0,28.0,7.0
18129,98039.0,196.0,16.0,9.0
18130,98041.0,113.0,11.0,7.0
18131,99790.0,157.0,62.0,9.0
18132,1108311.0,166.0,34.0,7.0
18133,1115405.0,65.0,17.0,7.0
18134,1115406.0,166.0,46.0,7.0
18135,1138791.0,25.0,2.0,12.0
18136,1138793.0,119.0,34.0,12.0
18137,1138794.0,38.0,11.0,0.0
18138,1146518.0,7.0,0.0,12.0
18139,1184189.0,71.0,10.0,9.0
18140,1184190.0,42.0,2.0,8.0
18141,1184191.0,130.0,32.0,8.0
18142,1258111.0,199.0,8.0,9.0
18143,1260356.0,39.0,0.0,8.0
18144,1279638.0,72.0,0.0,12.0
18145,1280348.0,158.0,0.0,11.0
18146,1332113.0,69.0,0.0,8.0
18147,1332114.0,78.0,0.0,7.0
18148,1450815.0,12.0,0.0,7.0
18149,19981.0,82.0,0.0,2.0
18150,83850.0,255.0,29.0,2.0
18151,1259162.0,62.0,0.0,2.0
18152,1259458.0,156.0,0.0,2.0
18153,1260120.0,151.0,0.0,2.0
18154,1260157.0,249.0,0.0,2.0
18155,1260499.0,122.0,0.0,2.0
18156,1280482.0,17.0,0.0,2.0
18157,1280500.0,84.0,0.0,2.0
18158,1280653.0,43.0,2.0,2.0
18159,1280669.0,128.0,4.0,2.0
18160,1283575.0,45.0,0.0,2.0
18161,1300328.0,133.0,0.0,2.0
18162,1322855.0,30.0,0.0,2.0
18163,1383180.0,48.0,0.0,2.0
18164,1077851.0,66.0,18.0,12.0
18165,1178798.0,19.0,10.0,12.0
18166,1179811.0,28.0,16.0,12.0
18167,1259622.0,44.0,0.0,12.0
18168,1405454.0,7.0,0.0,12.0
18169,74153.0,0.0,0.0,9.0
18170,87496.0,21.0,9.0,3.0
18171,90661.0,162.0,29.0,3.0
18172,94363.0,442.0,106.0,2.0
18173,94365.0,21.0,14.0,4.0
18174,94367.0,14.0,6.0,2.0
18175,95149.0,60.0,22.0,3.0
18176,95153.0,32.0,25.0,4.0
18177,105988.0,22.0,1.0,2.0
18178,113210.0,253.0,50.0,2.0
18179,119936.0,124.0,43.0,3.0
18180,123155.0,31.0,15.0,5.0
18181,1056403.0,12.0,4.0,5.0
18182,1203184.0,31.0,17.0,3.0
18183,1279872.0,18.0,0.0,2.0
18184,1321424.0,17.0,0.0,3.0
18185,1439497.0,16.0,0.0,4.0
18186,21480.0,0.0,0.0,12.0
18187,51127.0,61.0,11.0,12.0
18188,59835.0,67.0,11.0,11.0
18189,108698.0,62.0,8.0,11.0
18190,1171966.0,80.0,35.0,11.0
18191,1174106.0,61.0,11.0,11.0
18192,79537.0,67.0,6.0,7.0
18193,21731.0,146.0,19.0,7.0
18194,45706.0,344.0,40.0,7.0
18195,87752.0,75.0,6.0,7.0
18196,90443.0,261.0,37.0,7.0
18197,90719.0,55.0,5.0,7.0
18198,98730.0,141.0,11.0,7.0
18199,1141305.0,57.0,5.0,7.0
18200,1260706.0,136.0,18.0,7.0
18201,1283116.0,67.0,0.0,7.0
18202,1299453.0,143.0,20.0,7.0
18203,1299949.0,52.0,7.0,7.0
18204,1442072.0,25.0,0.0,7.0
18205,19990.0,66.0,15.0,4.0
18206,47524.0,99.0,15.0,4.0
18207,48759.0,294.0,59.0,3.0
18208,48761.0,146.0,33.0,2.0
18209,49088.0,125.0,26.0,3.0
18210,50287.0,66.0,17.0,3.0
18211,97143.0,107.0,18.0,4.0
18212,99613.0,120.0,43.0,4.0
18213,1108691.0,238.0,49.0,4.0
18214,1185041.0,51.0,0.0,3.0
18215,19993.0,10.0,9.0,2.0
18216,1041748.0,148.0,28.0,5.0
18217,1178251.0,80.0,17.0,6.0
18218,1178253.0,68.0,8.0,4.0
18219,1178254.0,167.0,29.0,7.0
18220,1202766.0,392.0,15.0,5.0
18221,1202767.0,357.0,17.0,5.0
18222,1202768.0,613.0,20.0,5.0
18223,1260892.0,33.0,5.0,6.0
18224,1260923.0,26.0,7.0,3.0
18225,1279718.0,281.0,28.0,5.0
18226,1365933.0,108.0,0.0,6.0
18227,1367039.0,21.0,0.0,5.0
18228,19995.0,174.0,16.0,0.0
18229,119966.0,106.0,21.0,0.0
18230,100388.0,99.0,52.0,8.0
18231,19998.0,19.0,12.0,8.0
18232,47788.0,26.0,5.0,8.0
18233,1044424.0,90.0,2.0,11.0
18234,19999.0,187.0,30.0,10.0
18235,47638.0,1146.0,206.0,9.0
18236,64664.0,225.0,16.0,10.0
18237,65205.0,515.0,92.0,11.0
18238,80865.0,430.0,55.0,10.0
18239,80871.0,481.0,79.0,10.0
18240,90483.0,1401.0,159.0,10.0
18241,1072989.0,124.0,10.0,9.0
18242,1258515.0,273.0,0.0,9.0
18243,1261053.0,267.0,36.0,9.0
18244,1322433.0,211.0,18.0,10.0
18245,1322434.0,185.0,0.0,10.0
18246,1322435.0,44.0,8.0,9.0
18247,1349659.0,202.0,0.0,10.0
18248,1349959.0,86.0,0.0,9.0
18249,120529.0,1.0,1.0,10.0
18250,1107326.0,0.0,0.0,10.0
18251,46104.0,14.0,7.0,12.0
18252,48799.0,106.0,18.0,8.0
18253,50240.0,87.0,20.0,11.0
18254,54794.0,0.0,0.0,12.0
18255,100485.0,169.0,32.0,12.0
18256,101409.0,42.0,19.0,12.0
18257,101411.0,43.0,21.0,12.0
18258,106022.0,123.0,29.0,12.0
18259,1076970.0,60.0,24.0,6.0
18260,1077315.0,214.0,31.0,12.0
18261,1121873.0,33.0,2.0,12.0
18262,1154842.0,34.0,20.0,11.0
18263,20001.0,205.0,32.0,10.0
18264,20002.0,231.0,75.0,10.0
18265,34620.0,0.0,0.0,0.0
18266,34621.0,35.0,9.0,10.0
18267,38328.0,237.0,36.0,10.0
18268,47546.0,178.0,26.0,10.0
18269,47553.0,95.0,21.0,10.0
18270,47554.0,87.0,22.0,10.0
18271,48771.0,399.0,99.0,9.0
18272,50049.0,187.0,48.0,10.0
18273,50235.0,368.0,95.0,10.0
18274,52071.0,708.0,160.0,10.0
18275,52073.0,363.0,55.0,10.0
18276,66759.0,294.0,38.0,10.0
18277,66761.0,736.0,182.0,10.0
18278,67221.0,49.0,13.0,10.0
18279,67223.0,168.0,35.0,10.0
18280,96370.0,74.0,16.0,10.0
18281,105894.0,272.0,56.0,10.0
18282,105920.0,402.0,92.0,10.0
18283,107030.0,163.0,30.0,10.0
18284,108882.0,1005.0,117.0,9.0
18285,367221.0,49.0,5.0,10.0
18286,1124463.0,133.0,35.0,10.0
18287,1261598.0,189.0,31.0,10.0
18288,1261599.0,95.0,0.0,10.0
18289,1359366.0,66.0,26.0,10.0
18290,1359392.0,52.0,19.0,10.0
18291,1359807.0,37.0,1.0,10.0
18292,1359814.0,87.0,39.0,10.0
18293,1375414.0,3.0,0.0,10.0
18294,1375415.0,4.0,0.0,10.0
18295,1375416.0,17.0,0.0,10.0
18296,1375417.0,32.0,0.0,10.0
18297,1375418.0,39.0,1.0,10.0
18298,1375419.0,37.0,2.0,10.0
18299,1375420.0,13.0,0.0,10.0
18300,1375421.0,11.0,0.0,10.0
18301,1387214.0,49.0,0.0,10.0
18302,1387218.0,11.0,0.0,10.0
18303,1387219.0,24.0,0.0,10.0
18304,1387221.0,2.0,0.0,10.0
18305,1387222.0,3.0,0.0,10.0
18306,1387224.0,11.0,0.0,10.0
18307,1387227.0,11.0,0.0,10.0
18308,1387229.0,11.0,0.0,10.0
18309,1387232.0,25.0,1.0,10.0
18310,1387234.0,9.0,0.0,10.0
18311,1451967.0,10.0,0.0,10.0
18312,1451969.0,7.0,0.0,10.0
18313,1451970.0,5.0,0.0,10.0
18314,1451972.0,8.0,0.0,10.0
18315,1451974.0,7.0,0.0,10.0
18316,1454445.0,54.0,0.0,10.0
18317,5000150.0,245.0,89.0,10.0
18318,20023.0,418.0,71.0,8.0
18319,21775.0,92.0,18.0,8.0
18320,37788.0,72.0,18.0,8.0
18321,99926.0,0.0,0.0,0.0
18322,108426.0,195.0,53.0,8.0
18323,1166659.0,58.0,0.0,8.0
18324,1166887.0,164.0,49.0,8.0
18325,1258819.0,268.0,71.0,8.0
18326,1349425.0,68.0,0.0,8.0
18327,5000558.0,83.0,23.0,8.0
18328,20162.0,37.0,14.0,5.0
18329,20398.0,178.0,36.0,7.0
18330,47071.0,125.0,18.0,6.0
18331,104722.0,329.0,62.0,5.0
18332,1046239.0,630.0,126.0,5.0
18333,1052090.0,76.0,29.0,4.0
18334,1102249.0,41.0,20.0,4.0
18335,1130119.0,274.0,101.0,7.0
18336,1200679.0,196.0,40.0,7.0
18337,1305290.0,110.0,0.0,4.0
18338,1305295.0,110.0,0.0,5.0
18339,1321988.0,183.0,0.0,5.0
18340,1396448.0,55.0,5.0,4.0
18341,1455283.0,26.0,0.0,4.0
18342,5000310.0,45.0,16.0,6.0
18343,88208.0,78.0,22.0,6.0
18344,91318.0,61.0,36.0,6.0
18345,91321.0,170.0,31.0,6.0
18346,93396.0,353.0,59.0,6.0
18347,110844.0,585.0,52.0,6.0
18348,1146578.0,198.0,31.0,6.0
18349,1146581.0,135.0,28.0,6.0
18350,1204564.0,180.0,35.0,6.0
18351,1204568.0,43.0,22.0,6.0
18352,1204688.0,60.0,36.0,6.0
18353,1204895.0,31.0,0.0,6.0
18354,1204896.0,125.0,17.0,6.0
18355,1260333.0,20.0,9.0,6.0
18356,1260336.0,39.0,16.0,6.0
18357,1260574.0,172.0,50.0,6.0
18358,1303955.0,82.0,0.0,6.0
18359,1303956.0,97.0,0.0,6.0
18360,1303960.0,75.0,0.0,6.0
18361,1441310.0,14.0,0.0,6.0
18362,1441312.0,57.0,0.0,6.0
18363,105790.0,187.0,61.0,3.0
18364,106968.0,2.0,2.0,3.0
18365,106972.0,1.0,1.0,3.0
18366,106974.0,0.0,0.0,3.0
18367,106976.0,1.0,1.0,3.0
18368,109434.0,1.0,1.0,3.0
18369,1068941.0,240.0,55.0,3.0
18370,1069057.0,728.0,100.0,3.0
18371,1069149.0,7.0,5.0,3.0
18372,1184379.0,366.0,64.0,3.0
18373,1185333.0,236.0,64.0,3.0
18374,1185555.0,152.0,27.0,3.0
18375,1186410.0,150.0,16.0,3.0
18376,1186982.0,247.0,32.0,3.0
18377,1188468.0,179.0,19.0,3.0
18378,1259739.0,128.0,18.0,3.0
18379,1259740.0,112.0,46.0,3.0
18380,1259741.0,1.0,1.0,3.0
18381,1260287.0,135.0,31.0,3.0
18382,1260447.0,108.0,0.0,3.0
18383,1303970.0,232.0,0.0,3.0
18384,1304095.0,228.0,0.0,3.0
18385,1441315.0,114.0,0.0,3.0
18386,1441316.0,223.0,0.0,3.0
18387,1441317.0,32.0,0.0,3.0
18388,46121.0,97.0,15.0,6.0
18389,50785.0,109.0,12.0,6.0
18390,66569.0,111.0,11.0,6.0
18391,67973.0,487.0,32.0,6.0
18392,71319.0,29.0,7.0,6.0
18393,97607.0,189.0,7.0,6.0
18394,1075747.0,43.0,7.0,6.0
18395,1081524.0,20.0,5.0,6.0
18396,1203362.0,100.0,3.0,6.0
18397,1350879.0,59.0,0.0,6.0
18398,1350880.0,44.0,0.0,6.0
18399,1364785.0,20.0,0.0,6.0
18400,1365533.0,65.0,0.0,6.0
18401,1405849.0,106.0,0.0,6.0
18402,1411114.0,46.0,0.0,5.0
18403,1411118.0,138.0,0.0,5.0
18404,79614.0,5.0,5.0,6.0
18405,79624.0,23.0,8.0,6.0
18406,101389.0,37.0,22.0,6.0
18407,108207.0,15.0,12.0,6.0
18408,108209.0,23.0,9.0,6.0
18409,108211.0,125.0,26.0,6.0
18410,108213.0,65.0,9.0,6.0
18411,1075750.0,22.0,0.0,6.0
18412,1075751.0,132.0,37.0,6.0
18413,1165128.0,139.0,21.0,6.0
18414,1167275.0,116.0,24.0,6.0
18415,1167276.0,111.0,25.0,6.0
18416,1167277.0,255.0,63.0,6.0
18417,1174655.0,82.0,2.0,6.0
18418,1364833.0,0.0,0.0,6.0
18419,1365536.0,39.0,0.0,6.0
18420,1366554.0,88.0,0.0,6.0
18421,1366674.0,0.0,0.0,6.0
18422,1386937.0,38.0,0.0,6.0
18423,1443169.0,101.0,0.0,6.0
18424,1443189.0,58.0,0.0,6.0
18425,1443190.0,60.0,0.0,6.0
18426,1443191.0,47.0,0.0,6.0
18427,1443192.0,33.0,0.0,6.0
18428,1443193.0,44.0,0.0,6.0
18429,1443194.0,29.0,0.0,6.0
18430,1443195.0,37.0,0.0,6.0
18431,1443207.0,33.0,0.0,6.0
18432,1443208.0,9.0,0.0,6.0
18433,17964.0,87.0,5.0,6.0
18434,104188.0,48.0,8.0,6.0
18435,1180933.0,172.0,27.0,6.0
18436,1350877.0,87.0,0.0,6.0
18437,1350878.0,60.0,0.0,6.0
18438,1364804.0,61.0,0.0,6.0
18439,1365534.0,44.0,0.0,6.0
18440,1366677.0,12.0,0.0,6.0
18441,1366882.0,55.0,0.0,6.0
18442,1386940.0,90.0,0.0,6.0
18443,1405903.0,120.0,0.0,6.0
18444,1441285.0,91.0,0.0,5.0
18445,1441286.0,99.0,0.0,5.0
18446,83472.0,79.0,4.0,5.0
18447,84415.0,38.0,3.0,5.0
18448,1350797.0,30.0,1.0,5.0
18449,1350870.0,103.0,0.0,5.0
18450,1350873.0,36.0,0.0,5.0
18451,1350874.0,16.0,5.0,5.0
18452,1364793.0,58.0,0.0,5.0
18453,1364799.0,45.0,0.0,5.0
18454,1386944.0,55.0,0.0,5.0
18455,1286451.0,54.0,0.0,3.0
18456,1286453.0,97.0,0.0,3.0
18457,1286455.0,53.0,0.0,3.0
18458,1286457.0,25.0,0.0,3.0
18459,1286474.0,27.0,0.0,3.0
18460,1397275.0,12.0,0.0,3.0
18461,1441213.0,92.0,0.0,3.0
18462,1441221.0,33.0,0.0,3.0
18463,1335148.0,24.0,0.0,6.0
18464,1335151.0,28.0,0.0,6.0
18465,1442191.0,24.0,0.0,6.0
18466,1442194.0,71.0,0.0,6.0
18467,7055.0,158.0,24.0,4.0
18468,7056.0,214.0,31.0,4.0
18469,74168.0,72.0,11.0,4.0
18470,81052.0,189.0,31.0,4.0
18471,86410.0,345.0,25.0,4.0
18472,41710.0,132.0,8.0,6.0
18473,47569.0,7.0,2.0,6.0
18474,57880.0,12.0,6.0,6.0
18475,68553.0,40.0,22.0,6.0
18476,72044.0,1.0,1.0,6.0
18477,74432.0,339.0,86.0,6.0
18478,74434.0,321.0,94.0,6.0
18479,74438.0,77.0,11.0,6.0
18480,74440.0,155.0,41.0,6.0
18481,74442.0,7.0,5.0,6.0
18482,80867.0,149.0,22.0,6.0
18483,82306.0,47.0,29.0,6.0
18484,82308.0,17.0,9.0,6.0
18485,83838.0,125.0,11.0,6.0
18486,92982.0,200.0,32.0,6.0
18487,92984.0,50.0,1.0,6.0
18488,99521.0,178.0,36.0,6.0
18489,99600.0,387.0,94.0,6.0
18490,99602.0,217.0,34.0,6.0
18491,104710.0,524.0,79.0,6.0
18492,112476.0,363.0,55.0,6.0
18493,1075730.0,23.0,11.0,6.0
18494,1075731.0,41.0,27.0,6.0
18495,1280988.0,46.0,14.0,6.0
18496,1286097.0,863.0,214.0,6.0
18497,1286513.0,89.0,15.0,6.0
18498,1286514.0,58.0,7.0,6.0
18499,1286516.0,103.0,22.0,6.0
18500,1323426.0,8.0,1.0,6.0
18501,1353734.0,99.0,0.0,6.0
18502,1353735.0,109.0,0.0,6.0
18503,1357742.0,80.0,0.0,6.0
18504,1363759.0,172.0,0.0,6.0
18505,1363760.0,161.0,0.0,6.0
18506,1380902.0,54.0,0.0,6.0
18507,1380903.0,25.0,0.0,6.0
18508,1380904.0,60.0,0.0,6.0
18509,1380905.0,109.0,6.0,6.0
18510,1380906.0,97.0,0.0,6.0
18511,1380907.0,25.0,0.0,6.0
18512,1380908.0,336.0,0.0,6.0
18513,1380909.0,148.0,0.0,6.0
18514,1380910.0,51.0,13.0,6.0
18515,1380913.0,31.0,7.0,6.0
18516,1380914.0,69.0,7.0,6.0
18517,1397967.0,136.0,0.0,6.0
18518,1397971.0,90.0,0.0,6.0
18519,1397972.0,88.0,0.0,6.0
18520,1418880.0,107.0,0.0,6.0
18521,1418928.0,55.0,0.0,6.0
18522,1419342.0,63.0,0.0,6.0
18523,1419472.0,31.0,3.0,6.0
18524,1419473.0,72.0,10.0,6.0
18525,1419532.0,32.0,0.0,6.0
18526,1419533.0,39.0,0.0,6.0
18527,1420367.0,0.0,0.0,6.0
18528,1443607.0,50.0,0.0,6.0
18529,1467566.0,28.0,0.0,6.0
18530,1261313.0,125.0,0.0,3.0
18531,1261314.0,43.0,0.0,3.0
18532,1261315.0,145.0,0.0,3.0
18533,1262206.0,108.0,0.0,3.0
18534,1262443.0,103.0,0.0,3.0
18535,1358413.0,28.0,0.0,3.0
18536,1358414.0,41.0,0.0,3.0
18537,1358415.0,30.0,0.0,3.0
18538,1358416.0,76.0,0.0,3.0
18539,1390049.0,94.0,0.0,3.0
18540,1441319.0,157.0,1.0,3.0
18541,1306382.0,132.0,0.0,3.0
18542,1306383.0,212.0,0.0,3.0
18543,1306384.0,243.0,0.0,3.0
18544,1306385.0,108.0,0.0,3.0
18545,1306386.0,163.0,0.0,3.0
18546,1388554.0,65.0,0.0,3.0
18547,1388555.0,176.0,0.0,3.0
18548,1388634.0,137.0,0.0,3.0
18549,1388636.0,26.0,0.0,3.0
18550,1388637.0,279.0,0.0,3.0
18551,96867.0,410.0,9.0,3.0
18552,1150372.0,154.0,59.0,1.0
18553,1150343.0,175.0,38.0,0.0
18554,1152082.0,585.0,129.0,11.0
18555,96819.0,418.0,38.0,2.0
18556,1503889.0,92.0,0.0,0.0
18557,1150406.0,156.0,32.0,1.0
18558,1150659.0,827.0,68.0,6.0
18559,5001246.0,319.0,0.0,0.0
18560,96839.0,244.0,5.0,3.0
18561,96841.0,238.0,4.0,3.0
18562,1153477.0,155.0,40.0,0.0
18563,1307325.0,179.0,5.0,0.0
18564,17998.0,192.0,41.0,10.0
18565,21496.0,38.0,6.0,10.0
18566,44197.0,219.0,43.0,9.0
18567,47603.0,85.0,7.0,10.0
18568,92337.0,729.0,136.0,10.0
18569,103952.0,92.0,20.0,10.0
18570,1056258.0,108.0,65.0,10.0
18571,1057798.0,135.0,34.0,10.0
18572,1107196.0,20.0,0.0,10.0
18573,1116645.0,32.0,14.0,10.0
18574,1117367.0,57.0,10.0,10.0
18575,1117512.0,38.0,19.0,10.0
18576,1117514.0,177.0,43.0,10.0
18577,1332108.0,258.0,64.0,10.0
18578,1458332.0,16.0,0.0,10.0
18579,1458333.0,2.0,0.0,10.0
18580,1458334.0,5.0,0.0,10.0
18581,1458335.0,41.0,0.0,10.0
18582,1458336.0,13.0,0.0,10.0
18583,1458337.0,4.0,0.0,10.0
18584,1458338.0,13.0,0.0,10.0
18585,1458340.0,30.0,0.0,10.0
18586,1458346.0,7.0,0.0,10.0
18587,1458351.0,15.0,0.0,10.0
18588,1458352.0,12.0,0.0,10.0
18589,1458353.0,18.0,0.0,10.0
18590,1458354.0,20.0,0.0,10.0
18591,1458355.0,15.0,0.0,10.0
18592,1458356.0,19.0,0.0,10.0
18593,1458357.0,3.0,0.0,10.0
18594,1458358.0,10.0,0.0,10.0
18595,1458362.0,15.0,0.0,10.0
18596,1458365.0,6.0,0.0,10.0
18597,1458367.0,5.0,0.0,10.0
18598,1458370.0,44.0,0.0,10.0
18599,1458373.0,11.0,0.0,10.0
18600,1458374.0,4.0,0.0,10.0
18601,1458375.0,2.0,0.0,10.0
18602,1458381.0,26.0,0.0,9.0
18603,1458384.0,48.0,0.0,10.0
18604,1458385.0,10.0,0.0,10.0
18605,1458386.0,11.0,0.0,10.0
18606,1458387.0,11.0,0.0,10.0
18607,1458388.0,12.0,0.0,10.0
18608,1458389.0,10.0,0.0,10.0
18609,1458390.0,10.0,0.0,10.0
18610,1458391.0,15.0,0.0,10.0
18611,1458392.0,8.0,0.0,10.0
18612,1458393.0,6.0,0.0,10.0
18613,1458394.0,11.0,0.0,10.0
18614,1458395.0,30.0,0.0,10.0
18615,1458396.0,2.0,0.0,10.0
18616,1458397.0,7.0,0.0,10.0
18617,1458398.0,30.0,0.0,10.0
18618,1458401.0,9.0,0.0,10.0
18619,1458403.0,5.0,0.0,10.0
18620,1458411.0,7.0,0.0,10.0
18621,1458412.0,5.0,0.0,10.0
18622,1458413.0,11.0,0.0,10.0
18623,1458414.0,6.0,0.0,10.0
18624,1458415.0,17.0,0.0,10.0
18625,1458416.0,15.0,0.0,10.0
18626,1458489.0,7.0,1.0,10.0
18627,1458549.0,14.0,0.0,11.0
18628,1458550.0,11.0,0.0,10.0
18629,1458551.0,48.0,0.0,10.0
18630,1458610.0,11.0,0.0,10.0
18631,1458611.0,2.0,0.0,10.0
18632,1458613.0,23.0,0.0,10.0
18633,1458614.0,9.0,0.0,10.0
18634,1458615.0,2.0,0.0,10.0
18635,1458616.0,4.0,0.0,10.0
18636,1458617.0,9.0,0.0,10.0
18637,1458618.0,4.0,0.0,10.0
18638,1458623.0,6.0,0.0,10.0
18639,1458624.0,2.0,0.0,9.0
18640,1458627.0,2.0,0.0,9.0
18641,1458628.0,2.0,0.0,10.0
18642,1458629.0,1.0,0.0,10.0
18643,1458630.0,4.0,0.0,10.0
18644,1458633.0,1.0,0.0,10.0
18645,1458636.0,2.0,0.0,10.0
18646,1486947.0,6.0,0.0,10.0
18647,1510848.0,3.0,0.0,10.0
18648,81100.0,148.0,25.0,12.0
18649,89341.0,935.0,147.0,12.0
18650,1300333.0,39.0,11.0,12.0
18651,1304789.0,340.0,0.0,10.0
18652,1304813.0,44.0,20.0,11.0
18653,20457.0,75.0,22.0,9.0
18654,20615.0,91.0,4.0,9.0
18655,25446.0,15.0,14.0,8.0
18656,53290.0,142.0,12.0,7.0
18657,89796.0,135.0,36.0,9.0
18658,109692.0,168.0,34.0,8.0
18659,1179188.0,282.0,78.0,8.0
18660,1190621.0,361.0,0.0,5.0
18661,1279591.0,142.0,19.0,9.0
18662,1321828.0,30.0,0.0,7.0
18663,1330673.0,74.0,0.0,8.0
18664,1440021.0,32.0,0.0,7.0
18665,5000995.0,367.0,49.0,9.0
18666,20470.0,30.0,6.0,6.0
18667,90519.0,150.0,2.0,5.0
18668,100608.0,132.0,85.0,7.0
18669,20474.0,113.0,33.0,10.0
18670,20714.0,8.0,1.0,10.0
18671,80232.0,42.0,1.0,10.0
18672,91369.0,386.0,71.0,10.0
18673,1159064.0,24.0,0.0,10.0
18674,1260665.0,46.0,34.0,10.0
18675,1389852.0,13.0,0.0,10.0
18676,20483.0,179.0,26.0,5.0
18677,48017.0,120.0,10.0,5.0
