ID_ALUNO;CODIGO_IES;RACA;PAIS_ORIGEM;GENERO;IDADE
9875;221;Indígena;Bolívia;Masculino;26
9876;221;Parda;Brasil;Feminino;39
9877;221;Branca;Brasil;Feminino;40
9878;221;Branca;Brasil;Feminino;36
9879;221;Branca;Brasil;Feminino;30
9880;221;Parda;Brasil;Feminino;61
9881;221;Aluno não quis declarar cor/raça;Brasil;Feminino;37
9882;221;Indígena;Brasil;Feminino;44
9883;221;Branca;Brasil;Feminino;29
9884;221;Branca;Brasil;Masculino;33
9885;221;Parda;Brasil;Masculino;41
9886;221;Branca;Brasil;Feminino;29
9887;221;Branca;Brasil;Feminino;31
9888;221;Parda;Brasil;Masculino;30
9889;221;Parda;Brasil;Masculino;27
9890;221;Branca;Brasil;Masculino;27
9891;221;Parda;Brasil;Feminino;22
9892;221;Parda;Brasil;Feminino;46
9893;221;Branca;Brasil;Feminino;33
9894;221;Preta;Brasil;Feminino;22
9895;221;Amarela;Brasil;Feminino;41
9896;221;Branca;Brasil;Masculino;22
9897;221;Parda;Brasil;Feminino;37
9898;221;Preta;Brasil;Masculino;41
9899;221;Parda;Brasil;Masculino;38
9900;221;Branca;Brasil;Masculino;27
9901;221;Preta;Brasil;Feminino;34
9902;221;Branca;Brasil;Masculino;38
9903;221;Branca;Brasil;Masculino;24
9904;221;Parda;Brasil;Masculino;39
9905;221;Branca;Brasil;Feminino;39
9906;221;Parda;Brasil;Masculino;34
9907;221;Branca;Brasil;Feminino;40
9908;221;Branca;Brasil;Masculino;34
9909;221;Parda;Brasil;Masculino;45
9910;221;Parda;Brasil;Masculino;25
9911;221;Branca;Brasil;Feminino;46
9912;221;Branca;Brasil;Feminino;33
9913;221;Parda;Brasil;Masculino;33
9914;221;Parda;Brasil;Masculino;32
9915;221;Branca;Brasil;Masculino;54
9916;221;Branca;Brasil;Masculino;30
9917;221;Preta;Brasil;Feminino;63
9918;221;Parda;Brasil;Masculino;43
9919;221;Branca;Brasil;Feminino;41
9920;221;Branca;Brasil;Masculino;50
9921;221;Parda;Brasil;Feminino;39
9922;221;Parda;Brasil;Feminino;55
9923;221;Parda;Brasil;Feminino;25
9924;221;Parda;Brasil;Masculino;35
9925;221;Branca;Brasil;Masculino;32
9926;221;Branca;Brasil;Feminino;41
9927;221;Preta;Brasil;Masculino;37
9928;221;Parda;Brasil;Masculino;36
9929;221;Parda;Brasil;Masculino;44
9930;221;Preta;Brasil;Masculino;36
9931;221;Parda;Brasil;Masculino;37
9932;221;Parda;Brasil;Masculino;41
9933;221;Branca;Brasil;Feminino;27
9934;221;Parda;Brasil;Feminino;30
9935;221;Branca;Brasil;Feminino;39
9936;221;Branca;Brasil;Masculino;31
9937;221;Preta;Brasil;Masculino;26
9938;221;Aluno não quis declarar cor/raça;Brasil;Masculino;39
9939;221;Parda;Brasil;Masculino;46
9940;221;Preta;Brasil;Masculino;49
9941;221;Preta;Brasil;Masculino;38
9942;221;Parda;Brasil;Masculino;28
9943;221;Preta;Brasil;Feminino;39
9944;221;Parda;Brasil;Masculino;43
9945;221;Parda;Brasil;Masculino;24
9946;221;Parda;Brasil;Masculino;32
9947;221;Branca;Brasil;Masculino;23
9948;221;Preta;Brasil;Masculino;43
9949;221;Branca;Brasil;Masculino;42
9950;221;Parda;Brasil;Feminino;23
9951;221;Parda;Brasil;Masculino;34
9952;221;Preta;Brasil;Masculino;22
9953;221;Branca;Brasil;Feminino;22
9954;221;Parda;Brasil;Masculino;36
9955;221;Preta;Brasil;Masculino;32
9956;221;Branca;Brasil;Masculino;44
9957;221;Parda;Brasil;Masculino;29
9958;221;Branca;Brasil;Masculino;36
9959;221;Branca;Brasil;Feminino;25
9960;221;Parda;Brasil;Masculino;35
9961;221;Branca;Brasil;Masculino;40
9962;221;Parda;Brasil;Masculino;38
9963;221;Branca;Brasil;Masculino;69
9964;221;Branca;Brasil;Masculino;39
9965;221;Preta;Brasil;Masculino;36
9966;221;Parda;Brasil;Masculino;27
9967;221;Preta;Brasil;Masculino;24
9968;221;Branca;Brasil;Masculino;50
9969;221;Branca;Brasil;Masculino;43
9970;221;Parda;Brasil;Masculino;33
9971;221;Branca;Brasil;Masculino;37
9972;221;Preta;Brasil;Masculino;23
9973;221;Branca;Brasil;Feminino;33
9974;221;Parda;Brasil;Masculino;35
9975;221;Parda;Brasil;Feminino;36
9976;221;Branca;Brasil;Feminino;62
9977;221;Parda;Brasil;Masculino;46
9978;221;Branca;Brasil;Masculino;49
9979;221;Branca;Brasil;Feminino;41
9980;221;Branca;Brasil;Feminino;20
9981;221;Branca;Brasil;Masculino;36
9982;221;Parda;Brasil;Feminino;48
9983;221;Branca;Brasil;Feminino;33
9984;221;Parda;Brasil;Feminino;23
9985;221;Branca;Brasil;Feminino;45
9986;221;Parda;Brasil;Masculino;52
9987;221;Parda;Brasil;Feminino;42
9988;221;Preta;Brasil;Feminino;30
9989;221;Preta;Brasil;Masculino;39
9990;221;Preta;Brasil;Feminino;56
9991;221;Branca;Brasil;Feminino;30
9992;221;Parda;Brasil;Feminino;44
9993;221;Branca;Brasil;Masculino;39
9994;221;Branca;Brasil;Masculino;39
9995;221;Branca;Brasil;Masculino;45
9996;221;Branca;Brasil;Masculino;37
9997;221;Parda;Brasil;Feminino;43
9998;221;Parda;Brasil;Masculino;25
9999;221;Amarela;Brasil;Masculino;25
10000;221;Branca;Brasil;Masculino;30
10001;221;Parda;Brasil;Feminino;34
10002;221;Parda;Brasil;Masculino;39
10003;221;Branca;Brasil;Masculino;41
10004;221;Parda;Brasil;Masculino;25
10005;221;Branca;Brasil;Feminino;38
10006;221;Branca;Brasil;Masculino;37
10007;221;Branca;Brasil;Masculino;41
10008;221;Branca;Brasil;Masculino;41
10009;221;Preta;Brasil;Masculino;41
10010;221;Parda;Brasil;Masculino;44
10011;221;Branca;Brasil;Masculino;64
10012;221;Parda;Brasil;Masculino;40
10013;221;Amarela;Brasil;Masculino;26
10014;221;Preta;Brasil;Masculino;47
10015;221;Parda;Brasil;Masculino;57
10016;221;Preta;Brasil;Masculino;54
10017;221;Preta;Brasil;Masculino;44
10018;221;Branca;Brasil;Feminino;60
10019;221;Preta;Brasil;Masculino;34
10020;221;Parda;Brasil;Masculino;52
10021;221;Parda;Brasil;Masculino;37
10022;221;Branca;Brasil;Masculino;41
10023;221;Aluno não quis declarar cor/raça;Brasil;Masculino;37
10024;221;Branca;Brasil;Feminino;43
10025;221;Branca;Brasil;Masculino;29
10026;221;Amarela;Brasil;Feminino;42
10027;221;Branca;Brasil;Masculino;38
10028;221;Branca;Brasil;Feminino;24
10029;221;Branca;Brasil;Masculino;26
10030;221;Branca;Brasil;Masculino;74
10031;221;Branca;Brasil;Feminino;29
10032;221;Parda;Brasil;Masculino;33
10033;221;Branca;Brasil;Feminino;40
10034;221;Parda;Brasil;Feminino;46
10035;221;Branca;Brasil;Masculino;25
10036;221;Branca;Brasil;Masculino;23
10037;221;Parda;Brasil;Masculino;20
10038;221;Parda;Brasil;Masculino;43
10039;221;Parda;Brasil;Masculino;31
10040;221;Parda;Brasil;Masculino;50
10041;221;Branca;Brasil;Masculino;31
10042;221;Branca;Brasil;Masculino;34
10043;221;Parda;Brasil;Feminino;26
10044;221;Parda;Brasil;Masculino;34
10045;221;Parda;Brasil;Feminino;22
10046;221;Parda;Brasil;Masculino;32
10047;221;Parda;Brasil;Feminino;49
10048;221;Branca;Brasil;Feminino;41
10049;221;Branca;Brasil;Masculino;37
10050;221;Branca;Brasil;Masculino;34
10051;221;Parda;Brasil;Feminino;41
10052;221;Parda;Brasil;Feminino;42
10053;221;Preta;Brasil;Feminino;34
10054;221;Branca;Brasil;Masculino;44
10055;221;Parda;Brasil;Feminino;51
10056;221;Preta;Brasil;Feminino;56
10057;221;Branca;Brasil;Feminino;39
10058;221;Branca;Brasil;Feminino;24
10059;221;Branca;Brasil;Feminino;44
10060;221;Parda;Brasil;Feminino;22
10061;221;Parda;Brasil;Masculino;23
10062;221;Parda;Brasil;Feminino;21
10063;221;Branca;Brasil;Feminino;46
10064;221;Branca;Brasil;Masculino;38
10065;221;Preta;Brasil;Feminino;28
10066;221;Parda;Brasil;Masculino;40
10067;221;Preta;Brasil;Feminino;35
10068;221;Parda;Brasil;Masculino;41
10069;221;Parda;Brasil;Masculino;45
10070;221;Parda;Brasil;Masculino;40
10071;221;Parda;Brasil;Feminino;46
10072;221;Branca;Brasil;Masculino;31
10073;221;Amarela;Brasil;Feminino;30
10074;221;Branca;Brasil;Masculino;29
10075;221;Indígena;Brasil;Masculino;42
10076;221;Parda;Brasil;Masculino;32
10077;221;Preta;Brasil;Masculino;51
10078;221;Branca;Brasil;Masculino;45
10079;221;Preta;Brasil;Feminino;49
10080;221;Branca;Brasil;Masculino;38
10081;221;Parda;Brasil;Feminino;56
10082;221;Branca;Brasil;Feminino;27
10083;221;Parda;Brasil;Masculino;37
10084;221;Branca;Brasil;Masculino;51
10085;221;Branca;Brasil;Masculino;21
10086;221;Branca;Brasil;Feminino;47
10087;221;Branca;Brasil;Feminino;49
10088;221;Parda;Brasil;Feminino;43
10089;221;Parda;Brasil;Masculino;28
10090;221;Indígena;Brasil;Feminino;52
10091;221;Branca;Brasil;Masculino;34
10092;221;Branca;Brasil;Masculino;27
10093;221;Parda;Brasil;Masculino;25
10094;221;Aluno não quis declarar cor/raça;Brasil;Feminino;27
10095;221;Parda;Brasil;Masculino;30
10096;221;Parda;Brasil;Masculino;56
10097;221;Branca;Brasil;Masculino;39
10098;221;Parda;Brasil;Feminino;43
10099;221;Preta;Brasil;Masculino;40
10100;221;Parda;Brasil;Feminino;31
10101;221;Preta;Brasil;Masculino;29
10102;221;Branca;Brasil;Masculino;27
10103;221;Preta;Brasil;Masculino;52
10104;221;Branca;Brasil;Masculino;32
10105;221;Parda;Brasil;Masculino;39
10106;221;Branca;Brasil;Masculino;35
10107;221;Branca;Brasil;Feminino;61
10108;221;Branca;Brasil;Feminino;22
10109;221;Parda;Brasil;Masculino;30
10110;221;Parda;Brasil;Masculino;34
10111;221;Branca;Brasil;Feminino;20
10112;221;Branca;Brasil;Masculino;50
10113;221;Parda;Brasil;Masculino;31
10114;221;Branca;Brasil;Masculino;50
10115;221;Branca;Brasil;Feminino;30
10116;221;Preta;Brasil;Masculino;48
10117;221;Parda;Brasil;Masculino;26
10118;221;Indígena;Brasil;Feminino;40
10119;221;Parda;Brasil;Feminino;34
10120;221;Branca;Brasil;Feminino;25
10121;221;Branca;Brasil;Masculino;51
10122;221;Branca;Brasil;Feminino;23
10123;221;Parda;Brasil;Feminino;42
10124;221;Parda;Brasil;Masculino;34
10125;221;Parda;Brasil;Feminino;26
10126;221;Branca;Brasil;Masculino;47
10127;221;Parda;Brasil;Masculino;24
10128;221;Parda;Brasil;Masculino;26
10129;221;Parda;Brasil;Feminino;43
10130;221;Parda;Brasil;Masculino;32
10131;221;Parda;Brasil;Masculino;33
10132;221;Branca;Brasil;Masculino;25
10133;221;Parda;Brasil;Feminino;37
10134;221;Preta;Brasil;Feminino;52
10135;221;Preta;Brasil;Masculino;38
10136;221;Branca;Brasil;Masculino;41
10137;221;Branca;Brasil;Masculino;31
10138;221;Branca;Brasil;Masculino;54
10139;221;Branca;Brasil;Masculino;30
10140;221;Branca;Brasil;Feminino;27
10141;221;Preta;Brasil;Masculino;48
10142;221;Branca;Brasil;Masculino;44
10143;221;Branca;Brasil;Masculino;44
10144;221;Branca;Brasil;Feminino;48
10145;221;Branca;Brasil;Masculino;30
10146;221;Branca;Brasil;Feminino;36
10147;221;Branca;Brasil;Masculino;38
10148;221;Branca;Brasil;Masculino;37
10149;221;Parda;Brasil;Masculino;46
10150;221;Branca;Brasil;Feminino;39
10151;221;Branca;Brasil;Feminino;42
10152;221;Amarela;Brasil;Masculino;35
10153;221;Amarela;Brasil;Feminino;56
10154;221;Branca;Brasil;Masculino;21
10155;221;Branca;Brasil;Feminino;20
10156;221;Parda;Brasil;Masculino;26
10157;221;Parda;Brasil;Masculino;22
10158;221;Preta;Brasil;Feminino;42
10159;221;Branca;Brasil;Feminino;29
10160;221;Preta;Brasil;Masculino;37
10161;221;Branca;Brasil;Masculino;29
10162;221;Parda;Brasil;Masculino;32
10163;221;Parda;Brasil;Masculino;28
10164;221;Aluno não quis declarar cor/raça;Brasil;Masculino;31
10165;221;Branca;Brasil;Masculino;23
10166;221;Branca;Brasil;Masculino;20
10167;221;Branca;Brasil;Masculino;29
10168;221;Parda;Brasil;Masculino;34
10169;221;Parda;Brasil;Feminino;53
10170;221;Parda;Brasil;Feminino;39
10171;221;Parda;Brasil;Feminino;42
10172;221;Branca;Brasil;Feminino;26
10173;221;Parda;Brasil;Feminino;24
10174;221;Branca;Brasil;Feminino;36
10175;221;Parda;Brasil;Feminino;43
10176;221;Parda;Brasil;Feminino;37
10177;221;Parda;Brasil;Masculino;43
10178;221;Parda;Brasil;Masculino;47
10179;221;Parda;Brasil;Feminino;57
10180;221;Parda;Brasil;Masculino;43
10181;221;Branca;Brasil;Masculino;51
10182;221;Aluno não quis declarar cor/raça;Brasil;Masculino;37
10183;221;Branca;Brasil;Masculino;39
10184;221;Branca;Brasil;Feminino;27
10185;221;Parda;Brasil;Masculino;40
10186;221;Parda;Brasil;Masculino;46
10187;221;Parda;Brasil;Feminino;23
10188;221;Preta;Brasil;Masculino;45
10189;221;Branca;Brasil;Feminino;37
10190;221;Branca;Brasil;Feminino;38
10191;221;Indígena;Brasil;Masculino;38
10192;221;Branca;Brasil;Masculino;41
10193;221;Branca;Brasil;Masculino;54
10194;221;Branca;Brasil;Masculino;56
10195;221;Parda;Brasil;Masculino;46
10196;221;Branca;Brasil;Masculino;50
10197;221;Parda;Brasil;Masculino;28
10198;221;Branca;Brasil;Masculino;31
10199;221;Branca;Brasil;Masculino;39
10200;221;Preta;Brasil;Masculino;29
10201;221;Branca;Brasil;Feminino;23
10202;221;Aluno não quis declarar cor/raça;Brasil;Masculino;37
10203;221;Branca;Brasil;Masculino;44
10204;221;Branca;Brasil;Masculino;42
10205;221;Branca;Brasil;Masculino;47
10206;221;Branca;Brasil;Masculino;38
10207;221;Parda;Brasil;Masculino;24
10208;221;Branca;Brasil;Masculino;26
10209;221;Branca;França;Masculino;67
10210;221;Branca;Brasil;Feminino;32
10211;221;Branca;Brasil;Masculino;33
10212;221;Branca;Brasil;Feminino;51
10213;221;Indígena;Brasil;Masculino;34
10214;221;Branca;Brasil;Masculino;26
10215;221;Branca;Brasil;Feminino;26
10216;221;Parda;Brasil;Masculino;46
10217;221;Parda;Brasil;Feminino;25
10218;221;Branca;Brasil;Masculino;74
10219;221;Branca;Brasil;Masculino;27
10220;221;Parda;Brasil;Feminino;38
10221;221;Parda;Brasil;Feminino;38
10222;221;Preta;Brasil;Feminino;33
10223;221;Branca;Brasil;Feminino;46
10224;221;Branca;Brasil;Masculino;44
10225;221;Parda;Brasil;Feminino;41
10226;221;Parda;Brasil;Masculino;38
10227;221;Parda;Brasil;Feminino;30
10228;221;Branca;Brasil;Masculino;45
10229;221;Parda;Brasil;Masculino;43
10230;221;Branca;Brasil;Masculino;41
10231;221;Branca;Brasil;Masculino;30
10232;221;Parda;Brasil;Masculino;33
10233;221;Branca;Brasil;Masculino;44
10234;221;Parda;Brasil;Masculino;26
10235;221;Parda;Brasil;Masculino;34
10236;221;Preta;Brasil;Feminino;35
10237;221;Parda;Brasil;Masculino;35
10238;221;Aluno não quis declarar cor/raça;Brasil;Masculino;47
10239;221;Branca;Brasil;Feminino;41
10240;221;Branca;Brasil;Masculino;40
10241;221;Branca;Brasil;Masculino;43
10242;221;Parda;Brasil;Feminino;39
10243;221;Preta;Brasil;Feminino;51
10244;221;Branca;Brasil;Masculino;54
10245;221;Parda;Brasil;Masculino;55
10246;221;Parda;Brasil;Masculino;65
10247;221;Parda;Brasil;Masculino;51
10248;221;Parda;Brasil;Masculino;56
10249;221;Parda;Brasil;Masculino;44
10250;221;Parda;Brasil;Masculino;45
10251;221;Parda;Brasil;Masculino;36
10252;221;Branca;Brasil;Feminino;47
10253;221;Parda;Brasil;Masculino;42
10254;221;Parda;Brasil;Feminino;25
10255;221;Branca;Brasil;Masculino;48
10256;221;Branca;Brasil;Feminino;26
10257;221;Branca;Brasil;Feminino;24
10258;221;Parda;Brasil;Masculino;50
10259;221;Branca;Brasil;Masculino;49
10260;221;Branca;Brasil;Masculino;36
10261;221;Parda;Brasil;Masculino;26
10262;221;Parda;Brasil;Masculino;29
10263;221;Branca;Brasil;Feminino;23
10264;221;Parda;Brasil;Masculino;21
10265;221;Branca;Brasil;Masculino;21
10266;221;Parda;Brasil;Feminino;50
10267;221;Branca;Brasil;Masculino;32
10268;221;Parda;Brasil;Feminino;43
10269;221;Preta;Brasil;Feminino;40
10270;221;Branca;Brasil;Feminino;29
10271;221;Preta;Brasil;Feminino;43
10272;221;Branca;Brasil;Feminino;23
10273;221;Branca;Brasil;Masculino;26
10274;221;Branca;Brasil;Feminino;35
10275;221;Amarela;Brasil;Masculino;33
10276;221;Branca;Brasil;Masculino;25
10277;221;Branca;Brasil;Masculino;32
10278;221;Preta;Brasil;Masculino;20
10279;221;Branca;Brasil;Masculino;24
10280;221;Branca;Brasil;Feminino;40
10281;221;Branca;Brasil;Feminino;31
10282;221;Branca;Brasil;Feminino;30
10283;221;Parda;Brasil;Feminino;26
10284;221;Parda;Brasil;Feminino;43
10285;221;Branca;Brasil;Feminino;46
10286;221;Branca;Brasil;Feminino;43
10287;221;Parda;Brasil;Masculino;37
10288;221;Branca;Brasil;Feminino;31
10289;221;Parda;Brasil;Masculino;24
10290;221;Branca;Brasil;Masculino;57
10291;221;Branca;Brasil;Masculino;33
10292;221;Parda;Brasil;Feminino;25
10293;221;Parda;Brasil;Masculino;40
10294;221;Parda;Brasil;Masculino;38
10295;221;Parda;Brasil;Masculino;23
10296;221;Parda;Brasil;Masculino;28
10297;221;Branca;Brasil;Feminino;25
10298;221;Parda;Brasil;Feminino;24
10299;221;Parda;Brasil;Masculino;25
10300;221;Branca;Brasil;Feminino;40
10301;221;Parda;Brasil;Masculino;40
10302;221;Parda;Brasil;Masculino;27
10303;221;Parda;Brasil;Feminino;44
10304;221;Parda;Brasil;Feminino;22
10305;221;Branca;Brasil;Feminino;43
10306;221;Branca;Brasil;Masculino;23
10307;221;Branca;Brasil;Feminino;28
10308;221;Parda;Brasil;Feminino;43
10309;221;Parda;Brasil;Feminino;27
10310;221;Parda;Brasil;Feminino;34
10311;221;Branca;Brasil;Feminino;51
10312;221;Branca;Brasil;Feminino;52
10313;221;Parda;Brasil;Feminino;60
10314;221;Branca;Brasil;Feminino;44
10315;221;Branca;Brasil;Feminino;40
10316;221;Branca;Brasil;Feminino;24
10317;221;Branca;Brasil;Feminino;48
10318;221;Parda;Brasil;Feminino;42
10319;221;Parda;Brasil;Feminino;43
10320;221;Branca;Brasil;Masculino;32
10321;221;Parda;Brasil;Masculino;34
10322;221;Branca;Brasil;Masculino;31
10323;221;Branca;Brasil;Masculino;22
10324;221;Parda;Brasil;Feminino;23
10325;221;Branca;Brasil;Masculino;21
10326;221;Branca;Brasil;Masculino;35
10327;221;Branca;Brasil;Masculino;51
10328;221;Preta;Brasil;Masculino;24
10329;221;Preta;Brasil;Masculino;30
10330;221;Parda;Brasil;Masculino;50
10331;221;Branca;Brasil;Masculino;38
10332;221;Preta;Brasil;Masculino;45
10333;221;Parda;Brasil;Masculino;21
10334;221;Branca;Brasil;Feminino;24
10335;221;Branca;Brasil;Masculino;41
10336;221;Parda;Brasil;Masculino;28
10337;221;Branca;Brasil;Feminino;50
10338;221;Branca;Brasil;Feminino;28
10339;221;Branca;Brasil;Masculino;38
10340;221;Branca;Brasil;Masculino;33
10341;221;Parda;Brasil;Feminino;49
10342;221;Parda;Brasil;Feminino;64
10343;221;Branca;Brasil;Masculino;34
10344;221;Parda;Brasil;Masculino;29
10345;221;Preta;Brasil;Feminino;42
10346;221;Parda;Brasil;Masculino;24
10347;221;Branca;Brasil;Feminino;28
10348;221;Branca;Brasil;Feminino;50
10349;221;Parda;Brasil;Feminino;34
10350;221;Branca;Brasil;Feminino;24
10351;221;Parda;Brasil;Feminino;29
10352;221;Branca;Brasil;Feminino;64
10353;221;Branca;Brasil;Masculino;36
10354;221;Preta;Brasil;Feminino;40
10355;221;Branca;Brasil;Feminino;32
10356;221;Parda;Brasil;Masculino;33
10357;221;Parda;Brasil;Masculino;25
10358;221;Parda;Brasil;Masculino;26
10359;221;Branca;Brasil;Feminino;23
10360;221;Parda;Brasil;Masculino;35
10361;221;Parda;Brasil;Masculino;31
10362;221;Branca;Brasil;Masculino;32
10363;221;Parda;Brasil;Masculino;30
10364;221;Parda;Brasil;Masculino;24
10365;221;Branca;Brasil;Masculino;26
10366;221;Preta;Brasil;Masculino;33
10367;221;Branca;Brasil;Masculino;50
10368;221;Parda;Brasil;Feminino;21
10369;221;Aluno não quis declarar cor/raça;Brasil;Masculino;47
10370;221;Preta;Brasil;Masculino;20
10371;221;Parda;Brasil;Feminino;48
10372;221;Parda;Brasil;Masculino;28
10373;221;Parda;Brasil;Masculino;35
10374;221;Branca;Brasil;Masculino;36
10375;221;Branca;Brasil;Feminino;54
10376;221;Parda;Brasil;Feminino;32
10377;221;Indígena;Brasil;Feminino;37
10378;221;Parda;Brasil;Feminino;29
10379;221;Branca;Brasil;Feminino;46
10380;221;Parda;Brasil;Feminino;28
10381;221;Branca;Brasil;Feminino;47
10382;221;Branca;Brasil;Feminino;35
10383;221;Branca;Brasil;Feminino;56
10384;221;Parda;Brasil;Feminino;39
10385;221;Parda;Brasil;Feminino;30
10386;221;Branca;Brasil;Feminino;46
10387;221;Branca;Brasil;Feminino;33
10388;221;Branca;Brasil;Feminino;48
10389;221;Parda;Brasil;Masculino;32
10390;221;Branca;Brasil;Masculino;27
10391;221;Branca;Brasil;Masculino;45
10392;221;Branca;Brasil;Masculino;40
10393;221;Branca;Brasil;Feminino;51
10394;221;Parda;Brasil;Feminino;33
10395;221;Parda;Brasil;Feminino;57
10396;221;Preta;Brasil;Masculino;45
10397;221;Branca;Brasil;Feminino;31
10398;221;Branca;Brasil;Feminino;53
10399;221;Parda;Brasil;Feminino;21
10400;221;Branca;Brasil;Feminino;55
10401;221;Branca;Brasil;Feminino;38
10402;221;Branca;Brasil;Masculino;30
10403;221;Branca;Brasil;Masculino;31
10404;221;Branca;Brasil;Masculino;22
10405;221;Parda;Brasil;Feminino;22
10406;221;Parda;Brasil;Feminino;44
10407;221;Parda;Brasil;Feminino;40
10408;221;Parda;Brasil;Masculino;24
10409;221;Branca;Brasil;Feminino;20
10410;221;Branca;Brasil;Masculino;47
10411;221;Parda;Brasil;Feminino;39
10412;221;Branca;Brasil;Masculino;33
10413;221;Branca;Brasil;Masculino;31
10414;221;Branca;Brasil;Masculino;31
10415;221;Parda;Brasil;Masculino;56
10416;221;Parda;Brasil;Masculino;46
10417;221;Preta;Brasil;Masculino;23
10418;221;Parda;Brasil;Masculino;26
10419;221;Branca;Brasil;Masculino;35
10420;221;Preta;Brasil;Feminino;35
10421;221;Parda;Brasil;Masculino;27
10422;221;Parda;Brasil;Masculino;30
10423;221;Amarela;Brasil;Masculino;21
10424;221;Parda;Brasil;Masculino;30
10425;221;Preta;Brasil;Masculino;21
10426;221;Parda;Brasil;Masculino;42
10427;221;Branca;Brasil;Feminino;34
10428;221;Branca;Brasil;Masculino;41
10429;221;Branca;Brasil;Masculino;36
10430;221;Preta;Brasil;Feminino;37
10431;221;Parda;Brasil;Feminino;24
10432;221;Parda;Brasil;Masculino;24
10433;221;Branca;Brasil;Masculino;33
10434;221;Parda;Brasil;Masculino;55
10435;221;Parda;Brasil;Masculino;22
10436;221;Branca;Brasil;Masculino;30
10437;221;Branca;Brasil;Feminino;23
10438;221;Parda;Brasil;Feminino;35
10439;221;Branca;Brasil;Feminino;58
10440;221;Parda;Brasil;Masculino;48
10441;221;Parda;Brasil;Masculino;50
10442;221;Parda;Brasil;Masculino;28
10443;221;Parda;Brasil;Feminino;22
10444;221;Branca;Brasil;Masculino;50
10445;221;Branca;Brasil;Masculino;21
10446;221;Branca;Brasil;Feminino;36
10447;221;Parda;Brasil;Feminino;21
10448;221;Branca;Brasil;Feminino;44
10449;221;Parda;Brasil;Feminino;49
10450;221;Parda;Brasil;Masculino;38
10451;221;Parda;Brasil;Masculino;23
10452;221;Branca;Brasil;Masculino;33
10453;221;Branca;Brasil;Masculino;31
10454;221;Parda;Brasil;Masculino;48
10455;221;Branca;Brasil;Feminino;46
10456;221;Parda;Brasil;Masculino;36
10457;221;Preta;Brasil;Masculino;49
10458;221;Branca;Brasil;Masculino;24
10459;221;Parda;Brasil;Masculino;70
10460;221;Amarela;Brasil;Masculino;27
10461;221;Parda;Brasil;Masculino;38
10462;222;Branca;Brasil;Masculino;23
10463;222;Branca;Brasil;Feminino;23
10464;222;Branca;Brasil;Masculino;20
10465;222;Branca;Brasil;Masculino;28
10466;222;Parda;Brasil;Masculino;27
10467;222;Branca;Brasil;Feminino;22
10468;222;Branca;Brasil;Masculino;26
10469;222;Branca;Brasil;Masculino;40
10470;222;Branca;Brasil;Masculino;65
10471;222;Branca;Brasil;Masculino;50
10472;222;Branca;Brasil;Masculino;45
10473;222;Branca;Brasil;Feminino;42
10474;222;Branca;Brasil;Masculino;34
10475;222;Parda;Brasil;Masculino;22
10476;222;Branca;Brasil;Masculino;23
10477;222;Branca;Brasil;Feminino;21
10478;222;Branca;Brasil;Feminino;30
10479;222;Branca;Brasil;Masculino;30
10480;222;Branca;Brasil;Masculino;28
10481;222;Branca;Brasil;Masculino;32
10482;222;Branca;Brasil;Masculino;33
10483;222;Branca;Brasil;Masculino;23
10484;222;Branca;Brasil;Masculino;21
10485;222;Branca;Brasil;Masculino;42
10486;222;Branca;Brasil;Feminino;26
10487;222;Branca;Brasil;Masculino;29
10488;222;Branca;Brasil;Feminino;26
10489;224;Parda;Brasil;Feminino;24
10490;224;Branca;Brasil;Feminino;27
10491;226;Branca;Brasil;Feminino;30
10492;226;Branca;Brasil;Feminino;27
10493;226;Branca;Brasil;Feminino;25
10494;226;Branca;Brasil;Masculino;24
10495;226;Branca;Brasil;Masculino;23
10496;226;Parda;Brasil;Feminino;23
10497;226;Branca;Brasil;Masculino;23
10498;226;Branca;Brasil;Feminino;21
10499;226;Parda;Brasil;Feminino;49
10500;226;Branca;Brasil;Masculino;26
10501;227;Branca;Brasil;Feminino;20
10502;227;Parda;Brasil;Feminino;61
10503;227;Branca;Brasil;Feminino;25
10504;227;Branca;Brasil;Feminino;25
10505;227;Branca;Brasil;Feminino;25
10506;227;Branca;Brasil;Feminino;20
10507;227;Parda;Brasil;Masculino;30
10508;227;Branca;Brasil;Feminino;25
10509;227;Branca;Brasil;Feminino;26
10510;227;Branca;Brasil;Masculino;30
10511;227;Preta;Brasil;Masculino;44
10512;227;Branca;Brasil;Feminino;26
10513;227;Branca;Brasil;Feminino;25
10514;227;Branca;Brasil;Masculino;25
10515;227;Amarela;Brasil;Feminino;24
10516;227;Preta;Brasil;Feminino;24
10517;227;Branca;Brasil;Feminino;24
10518;227;Parda;Brasil;Feminino;26
10519;227;Branca;Brasil;Feminino;24
10520;227;Parda;Brasil;Feminino;24
10521;227;Preta;Brasil;Masculino;26
10522;227;Preta;Brasil;Masculino;36
10523;227;Branca;Brasil;Feminino;24
10524;227;Branca;Brasil;Masculino;26
10525;227;Preta;Brasil;Masculino;25
10526;227;Branca;Brasil;Masculino;24
10527;227;Branca;Brasil;Masculino;23
10528;227;Branca;Brasil;Feminino;34
10529;227;Branca;Brasil;Feminino;36
10530;227;Branca;Brasil;Feminino;40
10531;227;Branca;Brasil;Feminino;24
10532;227;Branca;Brasil;Masculino;26
