id_aluno,codigo_curso
2514,2214
2515,2214
2516,2214
2517,2214
2518,2214
2519,2214
2520,2215
2521,2215
2522,2215
2523,2216
2524,2216
2525,2216
2526,2216
2527,2216
2528,2216
2529,2216
2530,2216
2531,2217
2532,19077
2533,19077
2534,19078
2535,19081
2536,19081
2537,19081
2538,27512
2539,27512
2540,27512
2541,29354
2542,29354
2543,29354
2544,29354
2545,31452
2546,33306
2547,50143
2548,50143
2549,54044
2550,58518
2551,58518
2552,58518
2553,58520
2554,58520
2555,58524
2556,58524
2557,58526
2558,58528
2559,59268
2560,66248
2561,66248
2562,66248
2563,66263
2564,66263
2565,66263
2566,66274
2567,66299
2568,66299
2569,66303
2570,95767
2571,107472
2572,114180
2573,114182
2574,114182
2575,121962
2576,121990
2577,121991
2578,302197
2579,302197
2580,302197
2581,302217
2582,338102
2583,338102
2584,338102
2585,1151448
2586,1151448
2587,1151448
2588,1151448
2589,1151448
2590,1151457
2591,1151457
2592,1151457
2593,1151646
2594,1151646
2595,1151646
2596,1151646
2597,1151646
2598,1151646
2599,1151671
2600,1151671
2601,1151671
2602,1151671
2603,1151671
2604,1151677
2605,1151677
2606,1151677
2607,1151677
2608,1151706
2609,1151706
2610,1151706
2611,1151706
2612,1151706
2613,1152477
2614,1200069
2615,1200069
2616,1200069
2617,1332952
2618,1333032
2619,1333032
2620,1333032
2621,1333032
2622,1333032
2623,1378875
2624,1466338
2625,1466338
2626,1466338
2627,2295
2628,2304
2629,2304
2630,2312
2631,2349
2632,2350
2633,2350
2634,102266
2635,1122371
2636,1122371
2637,1193772
2638,1428334
2639,1428353
2640,1428361
2641,1468159
2642,115664
2643,115664
2644,1150234
2645,1150241
2646,1150252
2647,1150252
2648,1453297
2649,2361
2650,2361
2651,2361
2652,2362
2653,2362
2654,2362
2655,2362
2656,2362
2657,2364
2658,2364
2659,2364
2660,2365
2661,2365
2662,2365
2663,2365
2664,2366
2665,21241
2666,21242
2667,21242
2668,21242
2669,21242
2670,70925
2671,121131
2672,121131
2673,121131
2674,121131
2675,121131
2676,1132779
2677,1132779
2678,1132779
2679,1132779
2680,1132779
2681,1132779
2682,1132779
2683,1132779
2684,1132779
2685,1176697
2686,1176697
2687,1176697
2688,1176697
2689,1267279
2690,1321292
2691,1445261
2692,1445261
2693,1445261
2694,1445261
2695,1445261
2696,1445261
2697,1445261
2698,1445261
2699,1445261
2700,1445261
2701,1445261
2702,1445261
2703,1445261
2704,1445261
2705,1445261
2706,1445261
2707,1445261
2708,1445261
2709,1445261
2710,1445261
2711,1445261
2712,1445261
2713,1445261
2714,1445261
2715,1445261
2716,1445261
2717,1445261
2718,1445261
2719,1445261
2720,1445261
2721,1445261
2722,1445261
2723,1445261
2724,1445261
2725,1445261
2726,1445261
2727,1445261
2728,1445261
2729,1445261
2730,1445261
2731,1445261
2732,1445261
2733,1445261
2734,1445261
2735,1445261
2736,1445261
2737,1445261
2738,1445261
2739,1445261
2740,1445261
2741,1445261
2742,1445261
2743,1445261
2744,1445261
2745,1445261
2746,1445261
2747,114203
2748,114203
2749,1150282
2750,1150283
2751,1159447
2752,1159625
2753,1159626
2754,1159626
2755,1159626
2756,1181263
2757,1213442
2758,1327341
2759,5000884
2760,2386
2761,120062
2762,120062
2763,1150344
2764,1150344
2765,1150344
2766,1150344
2767,1150344
2768,1150344
2769,2398
2770,20884
2771,45831
2772,45836
2773,45940
2774,45949
2775,45949
2776,54516
2777,61842
2778,87209
2779,87210
2780,87272
2781,87272
2782,87272
2783,87272
2784,87372
2785,87737
2786,95725
2787,116804
2788,1155546
2789,1156025
2790,1156032
2791,1156118
2792,1156126
2793,1179252
2794,1208520
2795,1208520
2796,1208520
2797,1208520
2798,1208520
2799,1208520
2800,1208520
2801,1208520
2802,1208520
2803,1208520
2804,1208520
2805,1208520
2806,1208520
2807,1208520
2808,1208520
2809,1208520
2810,1208520
2811,1208520
2812,1208520
2813,1208520
2814,1208520
2815,1208520
2816,1208520
2817,1208520
2818,1208612
2819,1270480
2820,1517477
2821,1517480
2822,2451
2823,18664
2824,18671
2825,18671
2826,20579
2827,20579
2828,68566
2829,83005
2830,83052
2831,83052
2832,83155
2833,83155
2834,83231
2835,83271
2836,83289
2837,83330
2838,83332
2839,83344
2840,83353
2841,83356
2842,83358
2843,83390
2844,83390
2845,83402
2846,83960
2847,83960
2848,83966
2849,83968
2850,83968
2851,83968
2852,83972
2853,83974
2854,91386
2855,91495
2856,91495
2857,91497
2858,91649
2859,91649
2860,91692
2861,91805
2862,91805
2863,91805
2864,91805
2865,91814
2866,92391
2867,92391
2868,92400
2869,92433
2870,92444
2871,100129
2872,103062
2873,113172
2874,1134079
2875,1166832
2876,1166832
2877,1166832
2878,1166899
2879,1181052
2880,1188474
2881,1188474
2882,1203134
2883,1268539
2884,1268556
2885,1268598
2886,1271848
2887,1328737
2888,1376204
2889,5000473
2890,5000473
2891,2529
2892,2529
2893,2529
2894,2531
2895,2531
2896,2531
2897,2531
2898,2532
2899,2532
2900,2532
2901,2532
2902,2532
2903,2532
2904,2532
2905,2532
2906,2532
2907,2534
2908,2534
2909,2534
2910,2534
2911,2534
2912,2534
2913,2534
2914,2535
2915,2535
2916,2535
2917,2535
2918,2535
2919,2535
2920,2535
2921,2535
2922,2535
2923,2535
2924,2535
2925,2535
2926,2535
2927,2536
2928,2536
2929,2536
2930,2536
2931,2536
2932,2536
2933,2536
2934,2536
2935,2536
2936,2536
2937,2536
2938,2536
2939,2537
2940,2537
2941,2537
2942,2537
2943,2537
2944,2537
2945,2537
2946,2538
2947,2538
2948,2538
2949,2538
2950,2538
2951,2540
2952,2540
2953,2540
2954,2540
2955,2540
2956,2540
2957,2540
2958,2540
2959,2540
2960,2541
2961,2541
2962,2541
2963,2544
2964,2544
2965,2544
2966,2544
2967,2544
2968,2544
2969,2544
2970,2545
2971,2545
2972,2545
2973,2545
2974,2547
2975,2547
2976,2547
2977,53596
2978,53596
2979,53596
2980,53596
2981,53596
2982,53596
2983,53596
2984,53596
2985,53596
2986,53596
2987,53596
2988,53596
2989,53596
2990,54520
2991,54520
2992,54520
2993,54520
2994,54520
2995,54520
2996,54520
2997,62742
2998,62742
2999,62742
3000,62742
3001,74134
3002,74134
3003,74134
3004,74134
3005,74134
3006,74136
3007,74136
3008,74136
3009,74136
3010,74136
3011,74136
3012,74136
3013,74136
3014,74136
3015,81538
3016,81538
3017,81538
3018,81538
3019,81538
3020,81538
3021,81538
3022,81538
3023,81544
3024,82192
3025,82192
3026,82192
3027,82192
3028,82192
3029,82192
3030,107850
3031,107850
3032,107850
3033,112414
3034,112414
3035,112414
3036,112414
3037,112414
3038,112414
3039,112414
3040,112414
3041,112414
3042,112414
3043,112414
3044,112414
3045,112414
3046,112414
3047,113289
3048,113289
3049,113289
3050,113289
3051,113289
3052,113289
3053,113289
3054,113289
3055,113289
3056,113289
3057,113289
3058,113289
3059,113291
3060,113291
3061,113291
3062,113291
3063,113291
3064,113291
3065,113291
3066,113291
3067,113291
3068,113291
3069,113293
3070,113293
3071,113293
3072,113293
3073,113293
3074,113293
3075,113293
3076,113295
3077,113295
3078,113295
3079,113295
3080,113295
3081,113295
3082,117348
3083,117348
3084,117348
3085,117348
3086,117348
3087,117348
3088,117348
3089,117348
3090,117348
3091,117348
3092,117348
3093,117348
3094,117348
3095,117350
3096,117350
3097,117352
3098,117352
3099,123124
3100,123124
3101,123124
3102,123128
3103,123128
3104,123128
3105,123128
3106,123128
3107,123128
3108,302540
3109,302540
3110,302540
3111,302541
3112,302541
3113,302541
3114,302541
3115,1125448
3116,1125448
3117,1125448
3118,1125448
3119,1125448
3120,1125448
3121,1147471
3122,1147471
3123,1147471
3124,1147471
3125,1147471
3126,1147471
3127,1147471
3128,1147471
3129,1147473
3130,1147473
3131,1147473
3132,1147473
3133,1147485
3134,1147485
3135,1147485
3136,1147485
3137,1149596
3138,1149596
3139,1178687
3140,1178687
3141,1178687
3142,1178687
3143,1178687
3144,1178687
3145,1178687
3146,1178687
3147,1178687
3148,1178687
3149,1178687
3150,1178687
3151,1178687
3152,1178687
3153,1267253
3154,1267253
3155,1267253
3156,1267253
3157,1267253
3158,1267253
3159,1267253
3160,1267253
3161,1267253
3162,1287475
3163,1287475
3164,1287475
3165,1287475
3166,1287475
3167,1287475
3168,1287475
3169,1287475
3170,1287475
3171,1287475
3172,1287475
3173,1327406
3174,1327406
3175,1327406
3176,1327406
3177,1339438
3178,1339438
3179,1339438
3180,1339440
3181,1339440
3182,1339440
3183,1339440
3184,1339440
3185,1339440
3186,1363761
3187,1363761
3188,1442124
3189,1442124
3190,5001250
3191,5001250
3192,5001250
3193,5001250
3194,5001250
3195,5001250
3196,2619
3197,2620
3198,2620
3199,2620
3200,2622
3201,2622
3202,2623
3203,2623
3204,2626
3205,2626
3206,21781
3207,21781
3208,21781
3209,21781
3210,21781
3211,21781
3212,21781
3213,21781
3214,21781
3215,21782
3216,21782
3217,21782
3218,21782
3219,21782
3220,21782
3221,21784
3222,21785
3223,21785
3224,21785
3225,21785
3226,21788
3227,21788
3228,21789
3229,21795
3230,21798
3231,21798
3232,21799
3233,21799
3234,21801
3235,21801
3236,21801
3237,21805
3238,21805
3239,21806
3240,21807
3241,21808
3242,21811
3243,21811
3244,21812
3245,21815
3246,21815
3247,21815
3248,21819
3249,21819
3250,21820
3251,21820
3252,21820
3253,21820
3254,21820
3255,21866
3256,21867
3257,21867
3258,21868
3259,21868
3260,21868
3261,21868
3262,21868
3263,21868
3264,21869
3265,21869
3266,21870
3267,21871
3268,21871
3269,21874
3270,21874
3271,21874
3272,21874
3273,21875
3274,21879
3275,21880
3276,21880
3277,21880
3278,21882
3279,21882
3280,21882
3281,21884
3282,21885
3283,21885
3284,21887
3285,21890
3286,21895
3287,21895
3288,21895
3289,21896
3290,21896
3291,21899
3292,21899
3293,23051
3294,23051
3295,23051
3296,25792
3297,25792
3298,31061
3299,31061
3300,31061
3301,31061
3302,31061
3303,31061
3304,31061
3305,31061
3306,31155
3307,31155
3308,31234
3309,31234
3310,34673
3311,34673
3312,35095
3313,39235
3314,39235
3315,39235
3316,39238
3317,39248
3318,39248
3319,39269
3320,39391
3321,39391
3322,39393
3323,44052
3324,45102
3325,47331
3326,60420
3327,60420
3328,60428
3329,60428
3330,60462
3331,60462
3332,60464
3333,60464
3334,60520
3335,64274
3336,64276
3337,64288
3338,64288
3339,92687
3340,92687
3341,92687
3342,92687
3343,92761
3344,92761
3345,92761
3346,93039
3347,93039
3348,94270
3349,94270
3350,99588
3351,99634
3352,99634
3353,99686
3354,99686
3355,99765
3356,99822
3357,99822
3358,99822
3359,99894
3360,99894
3361,99906
3362,100148
3363,100150
3364,100344
3365,120725
3366,1141969
3367,1141969
3368,1141969
3369,1142406
3370,1142406
3371,1142406
3372,1142406
3373,1142415
3374,1142423
3375,1142423
3376,1148034
3377,1148034
3378,1148034
3379,1182836
3380,1182836
3381,1206391
3382,1206391
3383,1206391
3384,1206393
3385,1430245
3386,1430245
3387,1430245
3388,1430245
3389,1430478
3390,1430478
3391,1430649
3392,1430649
3393,1430669
3394,1431238
3395,1431245
3396,1431245
3397,1441399
3398,1441399
3399,1441399
3400,1441399
3401,1441399
3402,1441399
3403,1441399
3404,1441399
3405,1441399
3406,1441399
3407,1441452
3408,1441452
3409,1441524
3410,1441526
3411,1445314
3412,1445314
3413,1445314
3414,1445314
3415,1445315
3416,1445315
3417,1445315
3418,1445320
3419,1445320
3420,1445320
3421,1445320
3422,1445320
3423,1445321
3424,1445321
3425,1445321
3426,1445321
3427,1445322
3428,1445322
3429,1445322
3430,1453458
3431,1453458
3432,1453458
3433,1453458
3434,1453458
3435,1453458
3436,1453458
3437,1453459
3438,1454772
3439,1454772
3440,1454772
3441,1454772
3442,1454772
3443,1454772
3444,1454772
3445,1457140
3446,1457140
3447,1457145
3448,1457145
3449,1457164
3450,1457164
3451,1458090
3452,1458091
3453,1458102
3454,1458102
3455,1465613
3456,1489551
3457,5001161
3458,5001161
3459,5001162
3460,2688
3461,2690
3462,2693
3463,2707
3464,2711
3465,2714
3466,2723
3467,2724
3468,18398
3469,36013
3470,47340
3471,47345
3472,47358
3473,47364
3474,68829
3475,91897
3476,91899
3477,1214936
3478,1214938
3479,1297385
3480,2865
3481,2869
3482,2869
3483,2877
3484,2880
3485,2890
3486,2890
3487,2898
3488,2898
3489,2898
3490,2899
3491,2899
3492,2899
3493,2906
3494,2907
3495,2908
3496,2915
3497,2923
3498,2926
3499,21359
3500,21424
3501,27962
3502,27962
3503,29133
3504,29133
3505,46741
3506,47317
3507,47317
3508,80533
3509,80533
3510,80540
3511,80541
3512,91591
3513,91611
3514,91630
3515,118434
3516,123623
3517,302890
3518,302890
3519,302906
3520,302908
3521,326140
3522,346623
3523,346623
3524,346631
3525,1178936
3526,1327397
3527,1379377
3528,5000843
3529,5000848
3530,5001352
3531,3127
3532,3127
3533,3129
3534,3130
3535,3130
3536,3137
3537,3137
3538,3138
3539,3138
3540,3139
3541,3143
3542,3148
3543,3149
3544,3149
3545,3156
3546,3159
3547,3159
3548,3162
3549,3162
3550,3166
3551,3167
3552,3167
3553,3167
3554,3169
3555,3169
3556,3179
3557,3206
3558,3214
3559,3214
3560,3217
3561,3219
3562,3219
3563,3221
3564,3222
3565,19386
3566,19387
3567,19387
3568,21244
3569,21244
3570,22173
3571,22176
3572,22178
3573,22178
3574,23086
3575,25155
3576,25155
3577,25155
3578,25688
3579,27767
3580,29366
3581,32859
3582,32859
3583,52056
3584,52056
3585,52256
3586,60290
3587,60384
3588,60604
3589,66747
3590,66747
3591,66897
3592,71065
3593,71065
3594,71065
3595,71069
3596,71071
3597,71073
3598,71419
3599,71419
3600,73420
3601,73420
3602,82074
3603,82077
3604,94758
3605,112432
3606,303130
3607,303130
3608,303149
3609,303162
3610,303167
3611,303168
3612,303222
3613,352256
3614,382077
3615,1212121
3616,1212262
3617,1257438
3618,1261507
3619,1264882
3620,1278853
3621,1300116
3622,1313212
3623,1322955
3624,1322955
3625,1322955
3626,1382578
3627,5000738
3628,5000746
3629,5000747
3630,5000751
3631,5000755
3632,5001026
3633,5001261
3634,5001276
3635,3392
3636,3392
3637,3392
3638,3392
3639,3392
3640,3392
3641,3392
3642,3392
3643,3393
3644,3393
3645,3393
3646,3393
3647,3393
3648,3393
3649,3393
3650,3393
3651,3393
3652,3393
3653,3393
3654,3393
3655,3393
3656,3393
3657,3393
3658,3393
3659,3393
3660,3393
3661,3393
3662,3393
3663,3394
3664,3394
3665,3394
3666,3394
3667,3394
3668,3394
3669,3394
3670,3394
3671,3394
3672,3395
3673,3395
3674,3395
3675,3395
3676,3395
3677,3395
3678,3395
3679,3395
3680,3395
3681,3395
3682,3395
3683,3395
3684,3397
3685,3397
3686,3397
3687,3397
3688,3397
3689,3399
3690,3399
3691,3399
3692,3399
3693,3399
3694,3399
3695,3399
3696,3399
3697,3399
3698,3400
3699,3400
3700,3400
3701,3400
3702,3400
3703,3401
3704,3401
3705,3401
3706,3401
3707,3401
3708,3401
3709,3402
3710,3402
3711,3402
3712,3402
3713,3402
3714,3402
3715,3402
3716,3402
3717,3403
3718,3403
3719,3403
3720,3405
3721,3405
3722,3405
3723,3405
3724,3405
3725,3405
3726,3405
3727,3405
3728,3405
3729,3405
3730,3405
3731,3406
3732,3406
3733,3406
3734,3406
3735,3407
3736,3407
3737,3407
3738,3407
3739,3407
3740,3407
3741,3407
3742,3407
3743,3407
3744,3407
3745,3407
3746,3407
3747,3407
3748,3408
3749,3410
3750,3410
3751,3411
3752,3411
3753,3411
3754,3411
3755,3412
3756,3412
3757,3413
3758,3413
3759,3413
3760,3413
3761,3413
3762,3413
3763,3413
3764,3413
3765,3415
3766,3415
3767,3415
3768,3415
3769,3415
3770,3416
3771,3416
3772,3416
3773,3416
3774,3416
3775,3416
3776,3416
3777,3416
3778,3416
3779,3417
3780,3418
3781,3419
3782,3419
3783,3419
3784,3421
3785,19392
3786,19392
3787,19392
3788,19392
3789,19392
3790,19392
3791,19392
3792,19392
3793,21623
3794,21624
3795,21624
3796,21624
3797,21624
3798,21624
3799,21624
3800,21625
3801,21625
3802,21625
3803,21625
3804,21625
3805,21626
3806,21626
3807,21627
3808,21627
3809,21628
3810,21628
3811,21628
3812,21629
3813,21629
3814,21629
3815,21629
3816,21629
3817,21630
3818,21630
3819,22005
3820,22005
3821,22005
3822,22006
3823,22006
3824,22007
3825,25945
3826,25945
3827,25945
3828,34677
3829,34677
3830,34677
3831,46742
3832,46742
3833,46742
3834,58187
3835,58187
3836,58188
3837,58188
3838,58188
3839,58188
3840,58188
3841,58188
3842,58188
3843,58200
3844,58200
3845,58200
3846,58202
3847,58202
3848,58202
3849,58202
3850,58207
3851,58207
3852,58207
3853,58207
3854,58232
3855,58232
3856,58238
3857,58238
3858,58242
3859,58242
3860,58242
3861,58242
3862,58242
3863,92107
3864,99368
3865,99368
3866,99370
3867,99370
3868,99370
3869,99370
3870,99370
3871,99370
3872,99397
3873,99397
3874,99397
3875,108090
3876,108090
3877,108090
3878,108090
3879,121295
3880,121295
3881,121802
3882,121802
3883,121802
3884,121802
3885,121802
3886,121802
3887,121802
3888,121802
3889,121802
3890,121802
3891,121802
3892,121802
3893,121802
3894,121802
3895,121802
3896,121802
3897,121802
3898,121802
3899,121802
3900,121802
3901,121802
3902,121802
3903,121802
3904,121802
3905,121802
3906,121802
3907,121802
3908,121802
3909,121802
3910,121802
3911,121802
3912,121802
3913,121802
3914,121802
3915,121802
3916,121802
3917,121802
3918,121802
3919,121802
3920,122892
3921,150158
3922,150158
3923,150158
3924,150158
3925,150158
3926,150158
3927,150158
3928,150158
3929,150159
3930,150159
3931,150159
3932,150159
3933,150204
3934,150204
3935,150204
3936,150204
3937,150204
3938,150204
3939,150204
3940,150204
3941,150205
3942,150205
3943,150205
3944,150205
3945,150205
3946,150205
3947,150205
3948,150205
3949,150205
3950,303400
3951,303408
3952,303408
3953,303408
3954,303410
3955,303410
3956,321624
3957,358246
3958,399397
3959,1134434
3960,1134434
3961,1134434
3962,1134434
3963,1134434
3964,1134434
3965,1134434
3966,1134434
3967,1134434
3968,1134434
3969,1134434
3970,1134434
3971,1134434
3972,1134434
3973,1134434
3974,1134434
3975,1147008
3976,1147008
3977,1147008
3978,1147008
3979,1147008
3980,1147008
3981,1147008
3982,1147008
3983,1147008
3984,1147008
3985,1147008
3986,1147008
3987,1147332
3988,1148343
3989,1148343
3990,1148389
3991,1153285
3992,1153285
3993,1153285
3994,1153285
3995,5000538
3996,5000538
3997,5000538
3998,5000538
3999,5000538
4000,5000538
4001,5000538
4002,5000538
4003,5000539
4004,5000539
4005,5000539
4006,5000539
4007,5000539
4008,5000540
4009,5000542
4010,5000542
4011,5000544
4012,5000544
4013,5000544
4014,5000545
4015,5000545
4016,5000546
4017,5000546
4018,5000547
4019,5000548
4020,5000548
4021,3484
4022,3484
4023,3484
4024,150268
4025,1314146
4026,1314146
4027,3558
4028,3558
4029,3558
4030,3558
4031,3558
4032,3559
4033,3560
4034,3560
4035,3560
4036,3560
4037,3560
4038,3561
4039,3561
4040,3561
4041,3561
4042,3561
4043,3561
4044,3562
4045,3562
4046,3562
4047,3562
4048,3562
4049,3562
4050,3562
4051,3562
4052,3562
4053,3562
4054,3563
4055,3563
4056,3563
4057,3563
4058,3564
4059,3564
4060,3564
4061,3567
4062,3568
4063,3568
4064,3568
4065,3568
4066,3569
4067,3569
4068,3569
4069,3570
4070,3570
4071,3570
4072,3570
4073,3570
4074,3570
4075,3570
4076,3570
4077,3570
4078,3570
4079,3570
4080,3570
4081,3570
4082,3571
4083,3571
4084,3571
4085,3574
4086,18408
4087,18408
4088,18408
4089,18408
4090,18414
4091,18414
4092,18414
4093,18414
4094,18417
4095,18417
4096,18417
4097,18417
4098,18417
4099,20933
4100,20933
4101,20933
4102,20933
4103,25205
4104,25205
4105,25205
4106,25205
4107,30580
4108,31505
4109,31505
4110,31506
4111,31506
4112,31506
4113,31506
4114,32162
4115,32162
4116,34009
4117,41013
4118,49756
4119,49756
4120,49756
4121,57604
4122,57606
4123,57606
4124,57608
4125,57608
4126,57608
4127,57608
4128,57608
4129,57608
4130,57608
4131,57608
4132,57608
4133,57608
4134,57608
4135,57608
4136,57608
4137,57608
4138,57608
4139,63288
4140,63288
4141,63288
4142,63288
4143,64518
4144,65986
4145,65987
4146,65987
4147,65988
4148,65988
4149,72417
4150,72417
4151,72417
4152,72417
4153,72417
4154,72417
4155,72417
4156,72417
4157,72417
4158,72417
4159,72417
4160,72417
4161,72417
4162,72417
4163,72417
4164,72417
4165,72417
4166,72419
4167,72429
4168,72594
4169,72598
4170,72598
4171,72598
4172,72602
4173,72602
4174,72602
4175,100063
4176,100063
4177,100071
4178,100071
4179,100071
4180,100071
4181,100071
4182,100071
4183,100071
4184,100429
4185,113337
4186,117110
4187,117110
4188,117110
4189,1208951
4190,1215159
4191,1215159
4192,1215159
4193,1215159
4194,1215159
4195,1215159
4196,1313970
4197,1313970
4198,1313979
4199,1356725
4200,3611
4201,3612
4202,3613
4203,1160932
4204,1160932
4205,1160932
4206,1160932
4207,1481756
4208,1484101
4209,3659
4210,3660
4211,3662
4212,3662
4213,3662
4214,3662
4215,3663
4216,3664
4217,3672
4218,3672
4219,3673
4220,3674
4221,3676
4222,3677
4223,3678
4224,3681
4225,3681
4226,3683
4227,3685
4228,3685
4229,3685
4230,18017
4231,64650
4232,64650
4233,64650
4234,70777
4235,90053
4236,118200
4237,303662
4238,1149888
4239,1172591
4240,1178043
4241,1191340
4242,1191340
4243,1212035
4244,1495636
4245,1495637
4246,1495993
4247,1496068
4248,21511
4249,21511
4250,21514
4251,105276
4252,1258695
4253,3776
4254,3776
4255,3776
4256,3777
4257,20048
4258,20048
4259,20048
4260,20048
4261,20048
4262,20048
4263,20048
4264,20048
4265,20048
4266,37868
4267,37895
4268,65771
4269,65771
4270,67673
4271,67673
4272,75007
4273,88388
4274,384852
4275,384852
4276,384852
4277,384852
4278,1266142
4279,1377497
4280,1385521
4281,1385521
4282,1403945
4283,1403945
4284,1403945
4285,1457664
4286,1457664
4287,1457664
4288,3797
4289,3798
4290,3800
4291,3802
4292,17943
4293,17944
4294,17947
4295,19126
4296,20058
4297,20058
4298,20986
4299,92151
4300,92151
4301,92245
4302,119426
4303,119426
4304,119426
4305,119426
4306,150196
4307,150196
4308,150200
4309,1445483
4310,1445483
4311,1445485
4312,1445485
4313,1445485
4314,1484135
4315,3825
4316,3825
4317,3825
4318,3825
4319,3828
4320,3828
4321,3828
4322,3828
4323,3828
4324,3833
4325,3833
4326,3835
4327,3835
4328,3835
4329,3835
4330,3835
4331,3842
4332,3842
4333,3860
4334,3860
4335,3862
4336,17988
4337,17988
4338,17988
4339,17988
4340,17988
4341,17994
4342,17994
4343,20992
4344,21001
4345,21001
4346,21001
4347,21001
4348,21001
4349,21963
4350,21963
4351,21985
4352,21985
4353,21985
4354,40366
4355,51987
4356,51995
4357,60216
4358,60216
4359,61020
4360,61020
4361,63880
4362,63880
4363,63880
4364,69624
4365,72886
4366,72886
4367,72886
4368,80031
4369,80031
4370,81374
4371,91819
4372,91879
4373,91879
4374,91879
4375,91879
4376,91895
4377,106648
4378,115878
4379,121108
4380,121108
4381,121108
4382,121108
4383,121108
4384,121183
4385,121183
4386,121183
4387,121183
4388,121183
4389,121187
4390,121187
4391,121187
4392,121187
4393,121187
4394,121189
4395,121189
4396,121189
4397,121192
4398,121192
4399,121192
4400,121360
4401,121360
4402,150067
4403,150067
4404,150067
4405,150067
4406,150071
4407,150071
4408,150072
4409,150073
4410,150073
4411,150073
4412,150247
4413,1167512
4414,1167512
4415,1167584
4416,1167584
4417,1167845
4418,1167845
4419,1167845
4420,1167845
4421,1169181
4422,1192195
4423,1192197
4424,1214245
4425,1216220
4426,1261755
4427,1266079
4428,1298335
4429,1298914
4430,1298914
4431,1314144
4432,1314144
4433,1314144
4434,1406257
4435,1446218
4436,3926
4437,3926
4438,3926
4439,3926
4440,3926
4441,3926
4442,3926
4443,3926
4444,3926
4445,3926
4446,3926
4447,3926
4448,3926
4449,3926
4450,3926
4451,3926
4452,3927
4453,3927
4454,3927
4455,3927
4456,3927
4457,3929
4458,3929
4459,3929
4460,3932
4461,3935
4462,3936
4463,3940
4464,3940
4465,3940
4466,3942
4467,3942
4468,3946
4469,3948
4470,3948
4471,3949
4472,3949
4473,19431
4474,19431
4475,19431
4476,19434
4477,19434
4478,19437
4479,20179
4480,20179
4481,20180
4482,20180
4483,20180
4484,20180
4485,20180
4486,20180
4487,20180
4488,20182
4489,21012
4490,39586
4491,39586
4492,39586
4493,72445
4494,72445
4495,72449
4496,72449
4497,72459
4498,89888
4499,90977
4500,90977
4501,112016
4502,112016
4503,115340
4504,115340
4505,121250
4506,121250
4507,121250
4508,121250
4509,121260
4510,121260
4511,121260
4512,121277
4513,150147
4514,150147
4515,150149
4516,303930
4517,303931
4518,303931
4519,303931
4520,303931
4521,303931
4522,303931
4523,303931
4524,303931
4525,1140817
4526,1187684
4527,1187684
4528,1187684
4529,1187684
4530,1187684
4531,1204663
4532,1204663
4533,1204694
4534,1204694
4535,1204694
4536,1204759
4537,1204759
4538,1259274
4539,1428297
4540,1428297
4541,1445666
4542,1483788
4543,1484067
4544,1484067
4545,1484069
4546,1484071
4547,1484071
4548,1484075
4549,19877
4550,19878
4551,19878
4552,19878
4553,19878
4554,20227
4555,20227
4556,20227
4557,58006
4558,123517
4559,123517
4560,123517
4561,1175164
4562,1175166
4563,1175167
4564,1175167
4565,1335183
4566,1149840
4567,1149840
4568,4086
4569,4086
4570,4086
4571,4086
4572,4087
4573,4087
4574,4088
4575,4088
4576,4090
4577,4090
4578,4090
4579,4090
4580,4090
4581,4090
4582,4090
4583,4092
4584,4092
4585,4092
4586,4102
4587,4104
4588,4104
4589,18584
4590,18584
4591,18584
4592,19492
4593,19492
4594,19493
4595,19493
4596,19493
4597,20530
4598,29140
4599,29140
4600,29140
4601,29140
4602,32877
4603,32877
4604,52238
4605,52238
4606,52238
4607,85114
4608,85114
4609,85114
4610,87583
4611,87583
4612,1146686
4613,1146686
4614,1146686
4615,1150727
4616,1179877
4617,1179878
4618,4148
4619,4190
4620,4191
4621,4192
4622,4192
4623,4194
4624,4194
4625,4195
4626,4195
4627,4196
4628,4197
4629,4197
4630,4197
4631,4198
4632,4198
4633,4198
4634,4198
4635,27530
4636,48944
4637,48944
4638,48946
4639,66727
4640,66727
4641,66727
4642,71816
4643,96675
4644,114034
4645,114034
4646,114034
4647,114034
4648,114047
4649,114047
4650,114047
4651,114047
4652,114047
4653,114047
4654,114047
4655,114049
4656,114049
4657,114049
4658,114051
4659,114093
4660,114095
4661,114095
4662,114095
4663,114101
4664,120983
4665,120983
4666,120983
4667,120983
4668,120983
4669,120983
4670,121779
4671,121779
4672,122298
4673,122308
4674,122308
4675,122308
4676,122312
4677,122312
4678,122312
4679,122312
4680,122320
4681,122320
4682,122322
4683,122324
4684,122324
4685,122326
4686,122326
4687,122326
4688,122330
4689,122330
4690,122330
4691,1174241
4692,1174241
4693,1174241
4694,1174241
4695,1174241
4696,1174241
4697,1174241
4698,1174241
4699,1178954
4700,1216474
4701,1216474
4702,1270233
4703,1306306
4704,1306306
4705,1399737
4706,1421414
4707,1421414
4708,1441081
4709,1143416
4710,4340
4711,1072901
4712,1072901
4713,1148742
4714,4375
4715,21493
4716,21493
4717,62463
4718,84698
4719,84701
4720,84701
4721,84701
4722,84705
4723,84705
4724,85058
4725,85058
4726,85058
4727,85058
4728,85058
4729,85058
4730,85058
4731,85058
4732,85058
4733,85058
4734,85058
4735,89291
4736,89291
4737,89291
4738,89302
4739,89302
4740,89302
4741,89302
4742,94157
4743,94157
4744,102322
4745,102322
4746,102322
